ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,272,2,3,9,720.0,900.0,880.0,1
0,0,313,2,3,2,160.0,900.0,880.0,1
0,1,283,2,3,11,900.0,920.0,900.0,1
0,2,282,2,3,10,800.0,920.0,890.0,1
0,2,293,2,3,1,90.0,920.0,890.0,1
0,3,255,2,3,10,900.0,930.0,900.0,1
0,4,311,2,3,10,900.0,930.0,900.0,1
0,5,221,2,3,10,820.0,930.0,900.0,1
0,5,299,2,3,1,80.0,930.0,900.0,1
0,6,281,2,3,9,720.0,930.0,930.0,0
0,6,291,2,3,2,160.0,930.0,930.0,0
0,6,385,3,3,1,50.0,930.0,930.0,0
0,7,288,2,3,9,810.0,900.0,900.0,1
0,7,224,2,3,1,90.0,900.0,900.0,1
0,8,284,2,3,9,720.0,900.0,880.0,1
0,8,263,2,3,2,160.0,900.0,880.0,1
0,9,274,2,3,9,730.0,920.0,910.0,1
0,9,289,2,3,2,180.0,920.0,910.0,1
0,10,332,2,3,10,900.0,910.0,900.0,1
0,11,239,2,3,10,890.0,910.0,890.0,1
0,12,236,2,3,11,920.0,920.0,920.0,1
0,13,336,2,3,7,560.0,900.0,880.0,1
0,13,243,2,3,4,320.0,900.0,880.0,1
0,14,256,2,3,3,240.0,920.0,880.0,0
0,14,292,2,3,5,400.0,920.0,880.0,0
0,14,240,2,3,3,240.0,920.0,880.0,0
1,0,272,2,3,9,720.0,900.0,880.0,1
1,0,313,2,3,2,160.0,900.0,880.0,1
1,1,283,2,3,11,900.0,920.0,900.0,1
1,2,282,2,3,10,800.0,920.0,890.0,1
1,2,293,2,3,1,90.0,920.0,890.0,1
1,3,255,2,3,10,900.0,930.0,900.0,1
1,4,311,2,3,10,900.0,930.0,900.0,1
1,5,221,2,3,10,820.0,930.0,900.0,1
1,5,299,2,3,1,80.0,930.0,900.0,1
1,6,281,2,3,9,720.0,930.0,930.0,0
1,6,291,2,3,2,160.0,930.0,930.0,0
1,6,385,3,3,1,50.0,930.0,930.0,0
1,7,288,2,3,9,810.0,900.0,900.0,1
1,7,224,2,3,1,90.0,900.0,900.0,1
1,8,284,2,3,9,720.0,900.0,880.0,1
1,8,263,2,3,2,160.0,900.0,880.0,1
1,9,274,2,3,9,730.0,920.0,910.0,1
1,9,289,2,3,2,180.0,920.0,910.0,1
1,10,332,2,3,10,900.0,910.0,900.0,1
1,11,239,2,3,10,890.0,910.0,890.0,1
1,12,236,2,3,11,920.0,920.0,920.0,1
1,13,336,2,3,7,560.0,900.0,880.0,1
1,13,243,2,3,4,320.0,900.0,880.0,1
