ep,year,unit,channel,target,n_cells,cost,budget_before,released,spent,stopped
0,0,107,1,3,10,900.0,900.0,0.0,900.0,1
0,1,191,1,3,9,810.0,900.0,0.0,900.0,1
0,1,293,2,3,1,90.0,900.0,0.0,900.0,1
0,2,255,2,3,10,900.0,900.0,0.0,900.0,1
0,3,311,2,3,10,900.0,900.0,0.0,900.0,1
0,4,49,1,3,10,900.0,900.0,0.0,900.0,1
0,5,119,1,3,10,900.0,900.0,0.0,900.0,1
0,6,193,1,3,10,900.0,900.0,0.0,900.0,1
0,7,9,1,3,10,900.0,900.0,0.0,900.0,1
0,8,288,2,3,9,810.0,900.0,0.0,900.0,1
0,8,224,2,3,1,90.0,900.0,0.0,900.0,1
0,9,94,1,3,10,900.0,900.0,0.0,900.0,1
0,10,118,1,3,9,810.0,900.0,0.0,900.0,1
0,10,290,2,3,1,90.0,900.0,0.0,900.0,1
0,11,97,1,3,10,900.0,900.0,0.0,900.0,1
0,12,272,2,3,9,720.0,900.0,0.0,880.0,1
0,12,313,2,3,2,160.0,900.0,0.0,880.0,1
0,13,189,1,3,10,920.0,920.0,0.0,920.0,1
0,14,134,1,3,10,900.0,900.0,0.0,900.0,1
1,0,107,1,3,10,900.0,900.0,0.0,900.0,1
1,1,191,1,3,9,810.0,900.0,0.0,900.0,1
1,1,293,2,3,1,90.0,900.0,0.0,900.0,1
1,2,255,2,3,10,900.0,900.0,0.0,900.0,1
1,3,311,2,3,10,900.0,900.0,0.0,900.0,1
1,4,49,1,3,10,900.0,900.0,0.0,900.0,1
1,5,119,1,3,10,900.0,900.0,0.0,900.0,1
1,6,193,1,3,10,900.0,900.0,0.0,900.0,1
1,7,9,1,3,10,900.0,900.0,0.0,900.0,1
1,8,288,2,3,9,810.0,900.0,0.0,900.0,1
1,8,224,2,3,1,90.0,900.0,0.0,900.0,1
1,9,94,1,3,10,900.0,900.0,0.0,900.0,1
1,10,118,1,3,9,810.0,900.0,0.0,900.0,1
1,10,290,2,3,1,90.0,900.0,0.0,900.0,1
1,11,97,1,3,10,900.0,900.0,0.0,900.0,1
1,12,272,2,3,9,720.0,900.0,0.0,880.0,1
1,12,313,2,3,2,160.0,900.0,0.0,880.0,1
1,13,189,1,3,10,920.0,920.0,0.0,920.0,1
1,14,134,1,3,10,900.0,900.0,0.0,900.0,1
2,0,107,1,3,10,900.0,900.0,0.0,900.0,1
2,1,191,1,3,9,810.0,900.0,0.0,900.0,1
2,1,293,2,3,1,90.0,900.0,0.0,900.0,1
2,2,255,2,3,10,900.0,900.0,0.0,900.0,1
