ep,year,unit,channel,target,n_cells,cost,budget_before,released,spent,stopped
0,0,272,2,3,9,720.0,900.0,0.0,880.0,1
0,0,313,2,3,2,160.0,900.0,0.0,880.0,1
0,1,255,2,3,10,900.0,920.0,0.0,900.0,1
0,2,311,2,3,10,900.0,920.0,0.0,900.0,1
0,3,283,2,3,11,900.0,920.0,0.0,900.0,1
0,4,288,2,3,9,810.0,920.0,0.0,900.0,1
0,4,293,2,3,1,90.0,920.0,0.0,900.0,1
0,5,282,2,3,10,800.0,920.0,0.0,800.0,1
0,6,317,2,3,12,960.0,1020.0,0.0,960.0,1
0,7,279,2,3,12,960.0,960.0,0.0,960.0,1
0,8,221,2,3,10,820.0,900.0,0.0,820.0,1
0,9,271,2,3,12,960.0,980.0,0.0,960.0,1
0,10,236,2,3,11,920.0,920.0,0.0,920.0,1
0,11,281,2,3,9,720.0,900.0,0.0,720.0,1
0,12,242,2,3,12,1010.0,1080.0,0.0,1010.0,1
0,13,227,2,3,12,960.0,970.0,0.0,960.0,1
0,14,332,2,3,10,900.0,910.0,0.0,900.0,1
1,0,272,2,3,9,720.0,900.0,0.0,880.0,1
1,0,313,2,3,2,160.0,900.0,0.0,880.0,1
1,1,255,2,3,10,900.0,920.0,0.0,900.0,1
1,2,311,2,3,10,900.0,920.0,0.0,900.0,1
1,3,283,2,3,11,900.0,920.0,0.0,900.0,1
1,4,288,2,3,9,810.0,920.0,0.0,900.0,1
1,4,293,2,3,1,90.0,920.0,0.0,900.0,1
1,5,282,2,3,10,800.0,920.0,0.0,800.0,1
1,6,317,2,3,12,960.0,1020.0,0.0,960.0,1
1,7,279,2,3,12,960.0,960.0,0.0,960.0,1
1,8,221,2,3,10,820.0,900.0,0.0,820.0,1
1,9,271,2,3,12,960.0,980.0,0.0,960.0,1
1,10,236,2,3,11,920.0,920.0,0.0,920.0,1
1,11,281,2,3,9,720.0,900.0,0.0,720.0,1
1,12,242,2,3,12,1010.0,1080.0,0.0,1010.0,1
1,13,227,2,3,12,960.0,970.0,0.0,960.0,1
1,14,332,2,3,10,900.0,910.0,0.0,900.0,1
2,0,272,2,3,9,720.0,900.0,0.0,880.0,1
2,0,313,2,3,2,160.0,900.0,0.0,880.0,1
2,1,255,2,3,10,900.0,920.0,0.0,900.0,1
2,2,311,2,3,10,900.0,920.0,0.0,900.0,1
2,3,283,2,3,11,900.0,920.0,0.0,900.0,1
2,4,288,2,3,9,810.0,920.0,0.0,900.0,1
2,4,293,2,3,1,90.0,920.0,0.0,900.0,1
2,5,282,2,3,10,800.0,920.0,0.0,800.0,1
2,6,317,2,3,12,960.0,1020.0,0.0,960.0,1
2,7,279,2,3,12,960.0,960.0,0.0,960.0,1
2,8,221,2,3,10,820.0,900.0,0.0,820.0,1
2,9,271,2,3,12,960.0,980.0,0.0,960.0,1
2,10,236,2,3,11,920.0,920.0,0.0,920.0,1
2,11,281,2,3,9,720.0,900.0,0.0,720.0,1
2,12,242,2,3,12,1010.0,1080.0,0.0,1010.0,1
2,13,227,2,3,12,960.0,970.0,0.0,960.0,1
2,14,332,2,3,10,900.0,910.0,0.0,900.0,1
3,0,272,2,3,9,720.0,900.0,0.0,880.0,1
3,0,313,2,3,2,160.0,900.0,0.0,880.0,1
3,1,255,2,3,10,900.0,920.0,0.0,900.0,1
3,2,311,2,3,10,900.0,920.0,0.0,900.0,1
3,3,283,2,3,11,900.0,920.0,0.0,900.0,1
3,4,288,2,3,9,810.0,920.0,0.0,900.0,1
3,4,293,2,3,1,90.0,920.0,0.0,900.0,1
3,5,282,2,3,10,800.0,920.0,0.0,800.0,1
3,6,317,2,3,12,960.0,1020.0,0.0,960.0,1
3,7,279,2,3,12,960.0,960.0,0.0,960.0,1
3,8,221,2,3,10,820.0,900.0,0.0,820.0,1
3,9,271,2,3,12,960.0,980.0,0.0,960.0,1
3,10,236,2,3,11,920.0,920.0,0.0,920.0,1
3,11,281,2,3,9,720.0,900.0,0.0,720.0,1
3,12,242,2,3,12,1010.0,1080.0,0.0,1010.0,1
3,13,227,2,3,12,960.0,970.0,0.0,960.0,1
3,14,332,2,3,10,900.0,910.0,0.0,900.0,1
4,0,272,2,3,9,720.0,900.0,0.0,880.0,1
4,0,313,2,3,2,160.0,900.0,0.0,880.0,1
4,1,255,2,3,10,900.0,920.0,0.0,900.0,1
4,2,311,2,3,10,900.0,920.0,0.0,900.0,1
4,3,283,2,3,11,900.0,920.0,0.0,900.0,1
4,4,288,2,3,9,810.0,920.0,0.0,900.0,1
4,4,293,2,3,1,90.0,920.0,0.0,900.0,1
4,5,282,2,3,10,800.0,920.0,0.0,800.0,1
4,6,317,2,3,12,960.0,1020.0,0.0,960.0,1
4,7,279,2,3,12,960.0,960.0,0.0,960.0,1
4,8,221,2,3,10,820.0,900.0,0.0,820.0,1
4,9,271,2,3,12,960.0,980.0,0.0,960.0,1
4,10,236,2,3,11,920.0,920.0,0.0,920.0,1
4,11,281,2,3,9,720.0,900.0,0.0,720.0,1
4,12,242,2,3,12,1010.0,1080.0,0.0,1010.0,1
4,13,227,2,3,12,960.0,970.0,0.0,960.0,1
4,14,332,2,3,10,900.0,910.0,0.0,900.0,1
