alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
1.0,1,4180.481174428307,0.0,-3722.957568820106,2116.3546018113693,7137.104943071245,897.2330133916072,-542.8718619631585,11426209.590442557,-3495.3037391434905,-29558.5218204954,-5.754522717348118,39.0,214.0,0.65,0.0,0.9994444444444445
0.5,1,4266.394118827232,0.0,-2336.589729849959,2151.514666522721,1272.0696671306923,-76.97265599778646,-979.6085267405333,11868665.760028964,-3770.1634003022673,-34615.46997046766,-3.9570955661663327,32.0,207.0,0.85,0.0,0.9994444444444445
1.0,4,4577.910372003146,0.0,-3117.6532860091975,2307.2792937144304,2270.3235167789085,1115.8521012897193,-742.9925284396055,13865687.707685936,-3945.1032300309475,-37397.737438738564,-3.3806950498871204,34.0,224.0,0.9,0.0,1.0
0.3,4,222.57295698664524,2625.4643062737764,-452.7918426189426,-103.94833181698536,4761.142837934677,222.3266052539781,-2983.1694893937406,10892294.924496466,-3335.9394325180765,-9111.536307649072,-6.849104099095143,55.0,232.0,0.25,0.0,0.9983333333333333
1.0,0,3939.2005321889037,0.0,-3177.11606421909,1992.5227095781142,5222.31236682487,1324.5535653821732,-499.21356202227815,10997937.288543457,-3350.8468323821908,-31098.29313951307,-4.774475963449338,37.0,213.0,0.8,0.0,1.0
-1.0,0,202.83844941362207,76.94935946377714,160.9484008260687,31.943726795341764,-57.14632428952491,57.35186648495611,-1515.0708738417386,4018814.7388028367,-3814.0962462584894,-28402.70441701534,-5.619957588906779,,,,,
-1.0,1,-144.48068085983314,354.18065023996166,382.5479490384972,-193.85485326319355,-687.2518469786596,210.0356698232412,-1080.9776189599766,3413745.6978163095,-3220.74568338536,-22704.447187563208,-6.522946994116512,,,,,
-1.0,2,137.62139905411323,139.49958356832582,84.14693667959052,-39.50653756067849,-378.1684173422886,459.88317267145766,-1128.6662101301665,3737636.6617127014,-3548.7811703404136,-28844.20105765589,-5.7319135478845995,,,,,
-1.0,3,333.12393189825764,-21.538769195671854,176.798763972689,88.32238098759981,-1273.953985667787,84.17141088731765,-1634.4989522914263,3750245.566418206,-3611.1348000165017,-23915.630956551293,-6.139728788755006,,,,,
-1.0,4,299.35580557855167,172.38237486209053,218.53573057520353,-9.09210009949441,-1093.1561604486574,578.0825217105703,-1651.3227293640496,3817762.304793262,-3751.3499686713913,-20827.70714860132,-6.156046049762649,,,,,
