alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.0,0,-479.02299382607214,6682.411535779402,0.0,-897.6620982230124,6727.1451231744695,901.5759947004717,-5714.924316126736,6432093.402660271,-7342.225595638595,-1309.3120022852404,-6.761786827730743,41.0,282.0,0.26666666666666666,0.0,1.0,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,1,-637.1643791853194,6293.654038200489,0.0,-856.310932322314,6235.444211554523,847.614492860286,-6119.385103089402,5977050.307609752,-6850.487458578512,-781.4582699228242,-6.472911003281135,44.0,278.0,0.06666666666666667,0.0,0.9884444444444445,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,2,-492.67023242254925,6497.331067624912,0.0,-879.7834637894273,6486.465513100923,870.6908290848617,-5353.286671212865,6140888.577250203,-7038.267710315418,-949.3861333715538,-5.8904436455020575,35.0,281.0,0.6666666666666666,0.0,0.9991111111111111,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,3,-481.91967453118303,6394.372866680491,0.0,-865.5867326127891,6428.966611873001,865.5867326127891,-5793.479153382906,6319153.91877147,-7125.26579591742,-3069.7137573038517,-7.182966342813252,42.0,286.0,0.2,0.0,0.9995555555555555,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,4,-757.4838406596702,6491.978370992437,0.0,-912.5712096941218,6180.017445587339,811.9421165001861,-4844.925052402066,6369747.04366497,-7300.569677552974,-5069.356855165477,-2.2018285799314596,15.0,280.0,1.0,1.0,0.9955555555555555,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,0,-457.69993295989815,6888.993012952631,-19.45016020453273,-902.1129113781892,6943.500930341756,914.7008347983023,-6474.46335385694,6879585.754497093,-7713.852160824026,-2810.7069179984765,-5.472189203203876,41.0,285.0,0.26666666666666666,0.0,0.9982222222222222,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,1,-533.1442696463428,6724.080576905109,0.0,-913.6847851593582,6766.327979201533,913.6847851593582,-6504.483610601827,6459863.209395387,-7364.742314149407,-495.73215067435285,-6.358206638082452,37.0,281.0,0.5333333333333333,0.0,0.9951111111111111,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,2,-517.8727544744818,6780.864450248281,0.0,-910.0482024689911,6791.619901803895,905.1747566181027,-6516.4684984919,6407557.424077842,-7348.657830212278,-700.9448653727679,-5.752957259660536,35.2,281.0,0.6533333333333333,0.0,0.9996444444444444,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,3,-579.6586987947854,6971.450471115534,0.0,-941.5600071272316,7017.701622270123,941.5600071272316,-6410.54880144556,6572088.849748076,-7532.480057017853,0.0,-2.250150749001679,18.0,272.0,1.0,0.0,0.9671111111111111,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,4,-503.1951896321417,6798.430913044115,0.0,-918.0787433659636,6834.880603064492,918.0787433659636,-5938.394113413708,6770949.442148164,-7561.33234445085,-4245.158493815294,-6.690525401259336,41.0,286.0,0.26666666666666666,0.0,0.9995555555555555,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,0,-576.7017381673639,6194.097763674137,0.0,-841.3472987565572,6172.506300393122,836.1497046235809,-6536.856748975025,5922248.2956776,-6764.096611768453,-897.049920291186,-7.750728187721288,45.0,282.0,0.0,0.0,0.9986666666666667,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,1,-695.7528821734852,6612.170419132072,18.85241873452987,-902.5307427073587,6338.982577257522,809.8817654598603,-6176.484052470029,6457139.79151311,-7378.627132219027,-5183.34213188853,-4.175413649452935,23.0,282.0,1.0,0.0,1.0,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,2,-771.6275843721571,6766.796771968123,0.0,-939.4969091972793,6423.792653093655,834.0250590837862,-6145.449505173165,6557688.426197011,-7515.975273578236,-5262.276036231134,-2.4399983013090996,17.0,281.0,1.0,0.0,0.9991111111111111,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,3,-500.4337613869179,6663.44055916253,0.0,-901.9340081496899,6698.370850141221,901.9340081496899,-5612.114612680948,6295499.376884836,-7215.472065197519,0.0,-5.635151656035065,34.0,281.0,0.7333333333333333,0.0,0.9991111111111111,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,4,-603.8838657683734,6729.9024766204575,0.0,-911.9836859345321,6725.0013372852945,906.0569031511732,-6564.199917720385,6490735.53291213,-7370.594341173446,-968.835157766243,-4.7981364271416345,29.0,282.0,1.0,0.0,0.9973333333333333,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.5,0,6170.401629455336,1838.1704142861577,-2673.0037250277414,2356.702273697691,5729.120938190916,213.29697371960478,-2010.7696233618012,6286165.506253009,-7747.9422958509485,-19926.39831984559,-4.204357708200786,27.0,258.0,0.8,0.0,1.0,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.5,1,3907.0282848192546,2912.1955408961703,0.0,766.8770911673114,7053.755981219729,-655.0437609590141,-3716.4027387893775,5340379.743712786,-7044.117379914426,-11528.713550946695,-2.8472370784244223,18.0,249.0,1.0,0.0,0.9971111111111111,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.5,2,3788.0956221089277,3373.268964369716,0.0,716.8161550778914,9194.549749740976,-659.1834268737091,-2683.9256265042704,5645519.533304572,-7393.416934657721,-6383.015572755719,-3.4484447186425475,24.0,250.0,0.8666666666666667,0.0,0.998,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.5,3,3697.1480210380696,2717.6496782310332,-67.3910838025187,779.600440504183,8849.273077803282,-771.3880545577744,-2318.3916017085476,5154809.56305449,-6672.445211508207,-8720.76296159946,-6.752791211770966,38.0,253.0,0.4,0.0,0.9997777777777778,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.5,4,4250.743769022353,2920.4240466598267,-291.9541203397,988.7214062152507,9688.200568615535,-899.9641257079547,-2355.3010653585648,5549055.115754282,-7260.9452852486675,-7607.555563001479,-6.056395586061957,37.0,250.0,0.4666666666666667,0.0,0.9971111111111111,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.7,0,9327.143277452726,0.0,-8170.926678993745,4721.5448887829725,400.69531042275014,3197.6872103947935,-995.5892730961792,7035101.884286627,-7766.499005148124,-43337.146484515644,-5.272952239272665,33.0,272.0,0.5333333333333333,0.0,0.9982222222222222,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.7,1,9133.925771785802,0.0,-8345.042909152206,4614.625834179261,398.5752216101381,3234.3412845569187,-1086.9692208794745,6875792.4929271,-7530.769461221204,-57012.66955569641,-7.13920347894729,45.0,267.0,0.0,0.0,0.9728888888888889,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.7,2,8519.455818142322,0.0,-6398.555372366334,4311.9535799672685,387.3263533586091,2080.2514358510134,-1115.1448711882324,6424810.834151229,-7270.017692542329,-37634.34402951859,-4.000876033115185,23.0,267.0,1.0,0.0,0.9995555555555555,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.7,3,8462.54860641311,0.0,-8405.93797010243,4271.963450485795,299.3024615358253,3270.1043245685114,-503.9134307784425,6391542.1636945335,-6873.860477875956,-50328.73629585198,-6.359598057919252,38.0,280.0,0.4,0.0,0.9977777777777778,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.7,4,7906.472567409711,0.0,-5165.840554776384,4003.668986506379,386.7594015008576,1028.160996964934,-1377.1511428351455,6155872.04362112,-6993.195965874103,-36633.03978181174,-4.312033376385257,30.0,264.0,0.7333333333333333,0.0,0.9995555555555555,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.85,0,8580.876564153046,0.0,-6070.316745456059,4342.659192945229,406.56391487905165,1167.3309346246626,-1344.2190968676814,6607720.010302167,-7466.022492759544,-37181.65313459458,-4.621275370717228,28.0,266.0,0.8666666666666667,0.0,1.0,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.85,1,9659.893022886437,0.0,-6482.39002773222,4884.028992325043,413.02192656402815,1631.9658234886701,-1364.514490707295,7277203.198564313,-8362.057713873046,-39259.91366951951,-2.222158747184011,16.0,263.0,1.0,1.0,0.9977777777777778,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.85,2,8480.039984290566,0.0,-8286.381359957919,4277.122409703789,247.59342279849074,4919.601998447729,-743.7104673067225,6501874.569289151,-6965.0781040427655,-68568.70889383303,-5.299787279960043,34.0,280.0,0.6666666666666666,0.0,0.9986666666666667,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.85,3,8399.909366719683,0.0,-7427.916732801008,4243.366596597461,327.861772077231,3638.0499330113394,-825.5546607373333,6378795.19417729,-6999.415681017691,-64143.7180422678,-5.648598729438988,34.0,272.0,0.5333333333333333,0.0,0.9995555555555555,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.85,4,7724.093302115488,0.0,-5317.38242936107,3901.3372208785922,331.811731637556,1614.2954916119427,-1296.9899939376894,5959070.911013899,-6743.618002248828,-43867.86424828088,-5.05767028989928,30.0,266.0,0.8,0.0,0.9995555555555555,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
1.0,0,8190.191173340776,0.0,-5650.470403754605,4147.144229254521,387.8860807225327,1443.1087898580258,-1280.344197347475,6355302.158288735,-7181.2387082504765,-37901.41355965559,-4.648674397036664,31.0,265.0,0.6666666666666666,0.0,0.9973333333333333,0.0,1500.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
