alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.0,4,-145.36248604749557,1166.9851370807232,0.0,-160.19241450453507,1095.4392887352897,150.3550835954641,-1001.3928699932696,4031741.667765923,-1431.6399723871157,-9061.339014777728,-5.404208735655476,45.0,88.0,0.0,0.0,0.4792592592592593
0.7,3,2678.2017721685875,0.0,-1442.5730336446545,1352.5981337678077,2119.5816690891625,141.3839932272556,-498.26033017864546,6069184.705049778,-2374.5942196769856,-24388.146266213374,-1.7929516456412433,22.8,156.8,0.9466666666666667,0.0,0.9994074074074074
0.0,0,-226.85400039621854,1967.3400825157078,0.0,-268.03059696107977,1746.3568671635978,213.48720557581427,-2149.395292521655,5764000.274345719,-2172.502990768814,-4121.928474553863,-2.7130569357253846,21.0,171.0,1.0,0.0,1.0
0.7,1,-159.0688718039318,2113.2132824994887,0.0,-287.0685168523722,2126.792704114153,287.0685168523722,-2635.1655278663125,6039049.030369711,-2296.548134818978,0.0,-1.5411392420358554,15.2,168.0,1.0,0.0,0.9955555555555555
0.15,3,11.020018221176992,1911.5086584327687,0.0,-217.3892092937258,2094.453641624991,219.8186820188094,-2044.8091855501232,5546941.601726445,-2208.7596332839776,-523.9046844408164,-3.046433214416248,23.8,163.2,0.9333333333333333,0.0,0.973037037037037
0.3,3,-169.46635519248312,2163.2161895655354,0.0,-292.7156571302809,2177.06260092346,292.7156571302809,-2708.638582697177,6319275.091548311,-2379.439062656404,-1402.5006962740997,-2.273229695513298,19.0,170.0,1.0,0.0,0.9985185185185185
0.85,2,1649.424903944147,0.0,-1291.1942662004444,834.1168731411493,2142.8353269621625,55.25900712444631,-332.9953936236974,3677967.064885599,-1397.426910372815,-21771.183876153067,-5.325201067624258,44.8,141.4,0.013333333333333334,0.0,0.8709629629629629
1.0,3,1955.7677883106123,0.0,-1006.8391725555346,987.5848945516967,670.6517071879709,-67.68926129418328,-519.2653962264399,4242502.5659887465,-1741.5242673740242,-20267.42802658799,-2.3124606754163386,24.0,193.0,0.9333333333333333,0.0,0.9992592592592593
0.15,0,-169.31024139197024,2159.7518611294263,0.0,-292.7156571302809,2173.601570183557,292.7156571302809,-2729.9839214630947,6357758.093769537,-2379.1823916147646,-3541.0735316026658,-2.164984608284873,21.0,177.0,1.0,0.0,0.9977777777777778
0.3,4,-4.873069058052986,1697.2647440378805,-82.61091992478927,-172.76697205776327,2209.288185953274,156.28943062875769,-1946.0673117760894,4997848.80819079,-1927.1403577827245,-3810.307997378056,-1.722097558294688,22.2,153.2,0.8533333333333334,2.0,0.9262222222222222
