,Gdp,Gdp,Eco,Eco,Res,Res,Emp,Emp,Aec,Aec,E2r,E2r,Cpt,Cpt,Floor,Floor,Cost,Cost,Disrupt,Disrupt,Expire,Expire,n_init,n_init,n_done_T,n_done_T,n_done_all,n_done_all,n_expire,n_expire,spend,spend,crh_T,crh_T,crh_all,crh_all
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myopic,5172.775026511971,369.8128728271941,46.48747680329075,25.392122533602528,-4844.837010580733,327.0309122497349,2596.8076933202,184.07998892473623,274.82770007508117,30.220280835995354,1350.1446950567436,519.6153168933891,-284.6871839212454,80.01211083206145,4044398.152515492,308754.3146231767,-4354.242953610572,330.74724304565206,-26502.81247346015,2820.121081865761,-7.502552780155985,1.4153388263097015,40.0,0.0,15.0,1.9999999999999998,26.4,2.5099800796022262,13.6,2.5099800796022267,13490.0,0.0,0.375,0.05,0.6599999999999999,0.06274950199005573
greedy_crh,2936.51700980436,623.2926820319636,15.319856703945055,8.60836659380576,-2730.6939820202933,548.9272822605966,1472.5879347906532,312.2340786095542,143.2119997378033,22.173403052738504,538.0092624328415,351.2263001531462,-118.87625542878561,69.8343685721435,2295480.1989749996,463728.6912021014,-2467.972849418659,515.0414440394001,-11517.908273365629,3284.4447642546206,-3.9556747940215784,1.4424136692961844,19.0,0.0,13.2,2.16794833886788,13.2,2.16794833886788,5.8,2.16794833886788,6280.0,0.0,0.6947368421052632,0.11410254415094104,0.6947368421052632,0.11410254415094104
frontload,1663.5719258137772,497.3267323449378,0.0,0.0,-1614.8347589944108,482.270711207315,837.9605853824036,250.0993871672896,79.98480815010198,16.983504134318935,513.1350652981224,350.7710020395289,-67.6290095937956,59.516797454322116,1308984.794082551,364966.8161287655,-1387.0132990650777,400.0355017391266,-7691.26003600512,3248.7237836503477,-4.053632312387888,1.0816677211461911,14.0,0.0,8.2,1.4832396974191324,8.2,1.4832396974191324,5.8,1.4832396974191326,4480.0,0.0,0.5857142857142856,0.10594569267279522,0.5857142857142856,0.10594569267279522
evenspread,4327.2260432907115,1220.7667016555365,0.0,0.0,-4325.383923170025,1233.2628914657023,2179.939392310605,615.9136018183384,135.12397342009268,37.65104670601346,1420.4908660562442,728.5344714875359,-69.24426083797559,57.281074125866745,3248109.694542801,917711.2667093236,-3493.652171272165,985.5156981834422,-11916.605466678275,1276.1396855018752,-3.1567074506839434,0.7241289916303619,15.0,0.0,5.2,1.3038404810405297,9.0,1.224744871391589,6.0,1.224744871391589,12380.0,0.0,0.3466666666666667,0.08692269873603534,0.6,0.08164965809277258
backload,1458.4117235189892,328.0814130297398,0.0,0.0,-1449.8729475804016,326.1608915943612,734.4881192580315,164.79652092502076,54.591190757819085,6.211229826191786,452.9385921716679,176.64213244708156,-39.435330147219176,30.777079970010227,1094387.297694467,245546.81617828098,-1178.3648726354606,264.27828211077616,-5620.372588971429,714.9078409313555,-2.1631918833794286,0.3916682714344589,13.0,0.0,0.0,0.0,7.8,0.8366600265340755,5.2,0.8366600265340755,5930.0,0.0,0.0,0.0,0.6,0.06435846357954426
oracle,6665.978401740426,0.0,21.748030952826856,0.0,-6286.945026649878,0.0,3347.871308010735,0.0,301.5880658008482,0.0,1509.087999101703,0.0,-313.4866190802527,0.0,5172814.733501822,0.0,-5557.018670354871,0.0,-30210.78928887776,0.0,0.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,8990.0,0.0,1.0,0.0,1.0,0.0
