policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
myopic,0,5182.500237349714,182.00278634194123,-5032.846441690043,2592.536513955952,346.87800672626855,1683.059545160082,-225.23632220565545,4218420.6447612755,-4514.961422639866,-41555.56456148934,-4.285240116362866,39,15,31,8,13500.0,0.38461538461538464,0.7948717948717948
myopic,1,5854.433329840488,180.6929196943076,-5709.949887644849,2930.6988588508625,358.23685428556456,2057.43255805444,-258.89765239842575,4746934.224992764,-5069.04586429114,-50926.77767403774,-2.9133236882007107,39,15,34,5,13500.0,0.38461538461538464,0.8717948717948718
myopic,2,6423.507703421481,168.45504240961162,-6310.02302547994,3224.8491140946862,374.53927707525924,2224.187994998544,-277.46173023128983,5150037.474236931,-5501.33780102024,-54449.72007813274,-3.254164507634862,39,14,34,5,13500.0,0.358974358974359,0.8717948717948718
myopic,3,7019.310387017343,173.77870672748637,-6725.187858269807,3517.9009180064604,391.7373073640505,2440.4078296923317,-234.10709693349082,5558222.124379733,-5992.852988708936,-60818.778307605666,-2.297706917407033,39,15,35,4,13500.0,0.38461538461538464,0.8974358974358975
myopic,4,5814.599640653632,165.69206437639434,-5561.387060523865,2912.702743820534,319.48557327120244,2375.9384295203326,-169.11041917614367,4691992.362280996,-5031.403910019147,-58978.205841083174,-5.464843710970701,39,12,30,9,13500.0,0.3076923076923077,0.7692307692307693
greedy_crh,0,2759.485121499748,109.3930796094815,-2571.535179848979,1372.834080338107,181.86873426497772,1420.6710611255198,38.20124376318063,2224089.6354095293,-2413.8345120301788,-26728.563578844918,-1.9972492611524406,17,12,14,3,5370.0,0.7058823529411765,0.8235294117647058
greedy_crh,1,2858.7767618916046,111.71369829847085,-2826.7274843424893,1425.0698371451172,197.3529184690802,1205.5946065769967,-5.129907207549548,2356642.349563784,-2505.785618259336,-22256.124014271758,-2.0342797569492177,17,14,14,3,5370.0,0.8235294117647058,0.8235294117647058
greedy_crh,2,2772.3618916941277,95.8453356772087,-2763.6301095342587,1388.44925908002,190.014614190378,1171.5715248386277,4.398733829690272,2228781.3848131364,-2383.9697462622453,-21960.991015396732,-3.254164507634862,17,12,12,5,5370.0,0.7058823529411765,0.7058823529411765
greedy_crh,3,3105.3682241457846,108.24844640144147,-2911.153210825152,1547.4078834682623,193.3941067867697,1356.3618431071154,52.05865977815681,2521165.956915492,-2715.6581711370945,-30308.707887628338,-1.3725178767383786,17,15,15,2,5370.0,0.8823529411764706,0.8823529411764706
greedy_crh,4,2832.3789978754116,78.06662494243444,-2659.8420907554405,1420.070469712535,170.47631046552345,1003.0885506350317,45.443566115801886,2300278.70578263,-2464.9721060642596,-23534.175961334175,-3.43261290021494,17,12,12,5,5370.0,0.7058823529411765,0.7058823529411765
frontload,0,2529.5303820729964,109.3930796094815,-2347.008808924058,1256.9133325322798,172.00679741929878,1331.586648641353,56.97709898475351,2051367.721178847,-2227.1421280930667,-23749.271023532172,-1.995590710074218,15,11,12,3,4490.0,0.7333333333333333,0.8
frontload,1,2036.667919475306,111.71369829847085,-1997.0045697365108,1010.2083798421279,161.95460301381056,1041.609369333672,47.45013372408463,1738498.77818233,-1842.0072865745528,-20901.4352674914,-2.1023676433183587,15,12,12,3,4490.0,0.8,0.8
frontload,2,2021.617834338005,95.8453356772087,-2007.125986806567,1010.1971977161743,162.7329705161596,837.8451346981802,60.8036812203092,1710413.952718369,-1805.7844524632242,-19725.29523796227,-1.9570902723027337,15,12,12,3,4490.0,0.8,0.8
frontload,3,2993.147977894854,108.24844640144147,-2797.94777245983,1490.805164285601,187.71236370812372,1353.5660200135464,64.3569743862316,2398270.9165482256,-2602.060971708217,-28509.18950638953,-1.437201368789062,15,13,13,2,4490.0,0.8666666666666667,0.8666666666666667
frontload,4,2210.5457931299097,19.627597934926236,-1996.9553532153013,1104.5677235285132,98.4129457913973,632.028141677883,5.624344798087527,1720775.608819822,-1867.3878851181496,-21653.739064895068,-2.8025426691386706,15,11,11,4,4490.0,0.7333333333333333,0.7333333333333333
evenspread,0,4288.908220598503,74.16329369531272,-4303.57953627067,2155.4216633745377,195.383877097896,1589.4857595455762,27.224785831352182,3298538.4273356097,-3551.869253690523,-22201.15390135175,-1.345921982986472,15,6,12,3,11420.0,0.4,0.8
evenspread,1,5409.339891919162,82.17539467624678,-5329.8705509076135,2719.273766924961,238.77469899558616,1575.728063214215,53.21538879488414,4148072.648349825,-4481.952475902579,-22967.4615207886,-1.0703760783763745,15,7,13,2,11420.0,0.4666666666666667,0.8666666666666667
evenspread,2,5470.236449229327,82.17539467624678,-5414.0883548540105,2749.441063942757,225.2129552064299,1692.3442459332937,67.99713538835033,4193021.9209063407,-4526.239616145919,-28279.94193229822,-1.4310557734774487,15,7,12,3,11420.0,0.4666666666666667,0.8
evenspread,3,4607.5651776454315,86.50041544868084,-4518.97299760981,2315.183385286211,230.58093449435876,1251.6061462424218,31.099758272477423,3551049.281583436,-3841.808117213731,-23977.649398835263,-0.5987369392383787,15,5,14,1,11420.0,0.3333333333333333,0.9333333333333333
