ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,509,5,10,6,480.0,1500.0,1440.0,0
0,0,603,5,10,6,480.0,1500.0,1440.0,0
0,0,518,5,10,6,480.0,1500.0,1440.0,0
0,1,535,5,10,10,800.0,1560.0,1520.0,1
0,1,430,5,10,9,720.0,1560.0,1520.0,1
0,2,489,5,10,13,1040.0,1540.0,1520.0,1
0,2,645,5,10,6,480.0,1540.0,1520.0,1
0,3,451,5,10,16,1280.0,1520.0,1520.0,1
0,3,459,5,10,3,240.0,1520.0,1520.0,1
0,4,495,5,10,15,1200.0,1500.0,1440.0,0
0,4,703,5,10,1,80.0,1500.0,1440.0,0
0,4,616,5,10,2,160.0,1500.0,1440.0,0
0,5,429,5,10,13,1040.0,1560.0,1520.0,1
0,5,424,5,10,6,480.0,1560.0,1520.0,1
0,6,465,5,10,12,960.0,1540.0,1520.0,1
0,6,551,5,10,7,560.0,1540.0,1520.0,1
0,7,540,5,10,13,1040.0,1520.0,1520.0,1
0,7,480,5,10,6,480.0,1520.0,1520.0,1
0,8,458,5,10,12,960.0,1500.0,1490.0,0
0,8,672,5,10,6,480.0,1500.0,1490.0,0
0,8,385,3,3,1,50.0,1500.0,1490.0,0
0,9,525,5,10,11,880.0,1510.0,1490.0,0
0,9,601,5,10,7,560.0,1510.0,1490.0,0
0,9,293,2,1,1,50.0,1510.0,1490.0,0
0,10,453,5,10,18,1440.0,1520.0,1520.0,1
0,10,299,2,3,1,80.0,1520.0,1520.0,1
0,11,555,5,10,10,800.0,1500.0,1490.0,0
0,11,553,5,10,8,640.0,1500.0,1490.0,0
0,11,340,3,3,1,50.0,1500.0,1490.0,0
0,12,473,5,10,10,800.0,1510.0,1490.0,0
0,12,516,5,10,8,640.0,1510.0,1490.0,0
0,12,396,3,3,1,50.0,1510.0,1490.0,0
0,13,543,5,10,10,800.0,1520.0,1520.0,1
0,13,515,5,10,9,720.0,1520.0,1520.0,1
0,14,567,5,10,9,720.0,1500.0,1490.0,0
0,14,586,5,10,9,720.0,1500.0,1490.0,0
0,14,342,3,3,1,50.0,1500.0,1490.0,0
1,0,509,5,10,6,480.0,1500.0,1440.0,0
1,0,603,5,10,6,480.0,1500.0,1440.0,0
1,0,518,5,10,6,480.0,1500.0,1440.0,0
1,1,535,5,10,10,800.0,1560.0,1520.0,1
1,1,430,5,10,9,720.0,1560.0,1520.0,1
1,2,489,5,10,13,1040.0,1540.0,1520.0,1
1,2,645,5,10,6,480.0,1540.0,1520.0,1
1,3,451,5,10,16,1280.0,1520.0,1520.0,1
1,3,459,5,10,3,240.0,1520.0,1520.0,1
1,4,495,5,10,15,1200.0,1500.0,1440.0,0
1,4,703,5,10,1,80.0,1500.0,1440.0,0
1,4,616,5,10,2,160.0,1500.0,1440.0,0
1,5,429,5,10,13,1040.0,1560.0,1520.0,1
1,5,424,5,10,6,480.0,1560.0,1520.0,1
1,6,465,5,10,12,960.0,1540.0,1520.0,1
1,6,551,5,10,7,560.0,1540.0,1520.0,1
1,7,540,5,10,13,1040.0,1520.0,1520.0,1
1,7,480,5,10,6,480.0,1520.0,1520.0,1
1,8,458,5,10,12,960.0,1500.0,1490.0,0
1,8,672,5,10,6,480.0,1500.0,1490.0,0
1,8,385,3,3,1,50.0,1500.0,1490.0,0
1,9,525,5,10,11,880.0,1510.0,1490.0,0
1,9,601,5,10,7,560.0,1510.0,1490.0,0
1,9,293,2,1,1,50.0,1510.0,1490.0,0
1,10,453,5,10,18,1440.0,1520.0,1520.0,1
1,10,299,2,3,1,80.0,1520.0,1520.0,1
1,11,555,5,10,10,800.0,1500.0,1490.0,0
