ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,703,5,10,1,80.0,900.0,480.0,0
0,0,459,5,10,3,240.0,900.0,480.0,0
0,0,616,5,10,2,160.0,900.0,480.0,0
0,1,509,5,10,6,480.0,1320.0,1120.0,0
0,1,603,5,10,6,480.0,1320.0,1120.0,0
0,1,701,5,10,2,160.0,1320.0,1120.0,0
0,2,518,5,10,6,480.0,1100.0,880.0,0
0,2,665,5,10,3,240.0,1100.0,880.0,0
0,2,615,5,10,2,160.0,1100.0,880.0,0
0,3,551,5,10,7,560.0,1120.0,1120.0,1
0,3,601,5,10,7,560.0,1120.0,1120.0,1
0,4,575,5,10,7,560.0,900.0,880.0,0
0,4,610,5,10,2,160.0,900.0,880.0,0
0,4,679,5,10,2,160.0,900.0,880.0,0
0,5,553,5,10,8,640.0,920.0,880.0,1
0,5,608,5,10,3,240.0,920.0,880.0,1
0,6,516,5,10,8,640.0,940.0,910.0,0
0,6,100,1,3,1,90.0,940.0,910.0,0
0,6,197,1,3,2,180.0,940.0,910.0,0
0,7,537,5,10,8,640.0,930.0,910.0,0
0,7,101,1,3,2,180.0,930.0,910.0,0
0,7,201,1,3,1,90.0,930.0,910.0,0
0,8,430,5,10,9,720.0,920.0,900.0,1
0,8,65,1,3,2,180.0,920.0,900.0,1
0,9,515,5,10,9,720.0,920.0,890.0,0
0,9,703,5,10,1,80.0,920.0,890.0,0
0,9,35,1,3,1,90.0,920.0,890.0,0
0,10,509,5,10,6,480.0,930.0,900.0,0
0,10,459,5,10,3,240.0,930.0,900.0,0
0,10,34,1,3,2,180.0,930.0,900.0,0
0,11,603,5,10,6,480.0,930.0,890.0,0
0,11,448,5,10,4,320.0,930.0,890.0,0
0,11,81,1,3,1,90.0,930.0,890.0,0
0,12,518,5,10,6,480.0,940.0,930.0,0
0,12,99,1,3,3,270.0,940.0,930.0,0
0,12,20,1,3,2,180.0,940.0,930.0,0
0,13,567,5,10,9,720.0,910.0,880.0,1
0,13,313,2,3,2,160.0,910.0,880.0,1
0,14,525,5,10,11,880.0,930.0,930.0,1
0,14,214,1,6,1,50.0,930.0,930.0,1
1,0,703,5,10,1,80.0,900.0,480.0,0
1,0,459,5,10,3,240.0,900.0,480.0,0
1,0,616,5,10,2,160.0,900.0,480.0,0
1,1,509,5,10,6,480.0,1320.0,1120.0,0
1,1,603,5,10,6,480.0,1320.0,1120.0,0
1,1,701,5,10,2,160.0,1320.0,1120.0,0
1,2,518,5,10,6,480.0,1100.0,880.0,0
1,2,665,5,10,3,240.0,1100.0,880.0,0
1,2,615,5,10,2,160.0,1100.0,880.0,0
1,3,551,5,10,7,560.0,1120.0,1120.0,1
1,3,601,5,10,7,560.0,1120.0,1120.0,1
1,4,575,5,10,7,560.0,900.0,880.0,0
1,4,610,5,10,2,160.0,900.0,880.0,0
1,4,679,5,10,2,160.0,900.0,880.0,0
1,5,553,5,10,8,640.0,920.0,880.0,1
1,5,608,5,10,3,240.0,920.0,880.0,1
1,6,516,5,10,8,640.0,940.0,910.0,0
1,6,100,1,3,1,90.0,940.0,910.0,0
1,6,197,1,3,2,180.0,940.0,910.0,0
1,7,537,5,10,8,640.0,930.0,910.0,0
1,7,101,1,3,2,180.0,930.0,910.0,0
1,7,201,1,3,1,90.0,930.0,910.0,0
1,8,430,5,10,9,720.0,920.0,900.0,1
1,8,65,1,3,2,180.0,920.0,900.0,1
1,9,515,5,10,9,720.0,920.0,880.0,1
1,9,616,5,10,2,160.0,920.0,880.0,1
1,10,567,5,10,9,720.0,940.0,900.0,1
1,10,34,1,3,2,180.0,940.0,900.0,1
1,11,586,5,10,9,720.0,940.0,900.0,1
1,11,20,1,3,2,180.0,940.0,900.0,1
1,12,542,5,10,9,720.0,940.0,900.0,0
1,12,35,1,3,1,90.0,940.0,900.0,0
1,12,81,1,3,1,90.0,940.0,900.0,0
1,13,535,5,10,10,800.0,940.0,940.0,0
1,13,293,2,3,1,90.0,940.0,940.0,0
1,13,214,1,6,1,50.0,940.0,940.0,0
1,14,555,5,10,10,800.0,900.0,880.0,1
1,14,299,2,3,1,80.0,900.0,880.0,1
2,0,703,5,10,1,80.0,900.0,480.0,0
2,0,459,5,10,3,240.0,900.0,480.0,0
2,0,616,5,10,2,160.0,900.0,480.0,0
2,1,509,5,10,6,480.0,1320.0,1120.0,0
2,1,603,5,10,6,480.0,1320.0,1120.0,0
2,1,701,5,10,2,160.0,1320.0,1120.0,0
2,2,518,5,10,6,480.0,1100.0,880.0,0
2,2,665,5,10,3,240.0,1100.0,880.0,0
2,2,615,5,10,2,160.0,1100.0,880.0,0
2,3,551,5,10,7,560.0,1120.0,1120.0,1
2,3,601,5,10,7,560.0,1120.0,1120.0,1
2,4,575,5,10,7,560.0,900.0,880.0,0
2,4,610,5,10,2,160.0,900.0,880.0,0
2,4,679,5,10,2,160.0,900.0,880.0,0
2,5,553,5,10,8,640.0,920.0,880.0,1
2,5,608,5,10,3,240.0,920.0,880.0,1
2,6,516,5,10,8,640.0,940.0,910.0,0
2,6,100,1,3,1,90.0,940.0,910.0,0
2,6,197,1,3,2,180.0,940.0,910.0,0
2,7,537,5,10,8,640.0,930.0,910.0,0
2,7,101,1,3,2,180.0,930.0,910.0,0
2,7,201,1,3,1,90.0,930.0,910.0,0
2,8,430,5,10,9,720.0,920.0,900.0,1
2,8,65,1,3,2,180.0,920.0,900.0,1
2,9,515,5,10,9,720.0,920.0,900.0,1
2,9,34,1,3,2,180.0,920.0,900.0,1
2,10,603,5,10,6,480.0,920.0,910.0,0
2,10,701,5,10,2,160.0,920.0,910.0,0
2,10,99,1,3,3,270.0,920.0,910.0,0
2,11,567,5,10,9,720.0,910.0,900.0,1
2,11,20,1,3,2,180.0,910.0,900.0,1
2,12,586,5,10,9,720.0,910.0,900.0,0
2,12,35,1,3,1,90.0,910.0,900.0,0
2,12,81,1,3,1,90.0,910.0,900.0,0
2,13,542,5,10,9,720.0,910.0,880.0,1
2,13,313,2,3,2,160.0,910.0,880.0,1
2,14,525,5,10,11,880.0,930.0,930.0,1
2,14,214,1,6,1,50.0,930.0,930.0,1
3,0,703,5,10,1,80.0,900.0,480.0,0
3,0,459,5,10,3,240.0,900.0,480.0,0
3,0,616,5,10,2,160.0,900.0,480.0,0
3,1,509,5,10,6,480.0,1320.0,1120.0,0
3,1,603,5,10,6,480.0,1320.0,1120.0,0
3,1,701,5,10,2,160.0,1320.0,1120.0,0
3,2,518,5,10,6,480.0,1100.0,880.0,0
3,2,665,5,10,3,240.0,1100.0,880.0,0
3,2,615,5,10,2,160.0,1100.0,880.0,0
3,3,551,5,10,7,560.0,1120.0,1120.0,1
3,3,601,5,10,7,560.0,1120.0,1120.0,1
3,4,575,5,10,7,560.0,900.0,880.0,0
3,4,610,5,10,2,160.0,900.0,880.0,0
3,4,679,5,10,2,160.0,900.0,880.0,0
3,5,553,5,10,8,640.0,920.0,880.0,1
3,5,608,5,10,3,240.0,920.0,880.0,1
3,6,516,5,10,8,640.0,940.0,910.0,0
3,6,100,1,3,1,90.0,940.0,910.0,0
3,6,197,1,3,2,180.0,940.0,910.0,0
3,7,537,5,10,8,640.0,930.0,910.0,0
3,7,101,1,3,2,180.0,930.0,910.0,0
3,7,201,1,3,1,90.0,930.0,910.0,0
3,8,430,5,10,9,720.0,920.0,900.0,1
3,8,65,1,3,2,180.0,920.0,900.0,1
3,9,515,5,10,9,720.0,920.0,900.0,1
3,9,34,1,3,2,180.0,920.0,900.0,1
3,10,567,5,10,9,720.0,920.0,900.0,1
3,10,20,1,3,2,180.0,920.0,900.0,1
3,11,586,5,10,9,720.0,920.0,900.0,0
3,11,35,1,3,1,90.0,920.0,900.0,0
3,11,81,1,3,1,90.0,920.0,900.0,0
3,12,542,5,10,9,720.0,920.0,900.0,0
3,12,214,1,3,1,90.0,920.0,900.0,0
3,12,293,2,3,1,90.0,920.0,900.0,0
3,13,535,5,10,10,800.0,920.0,880.0,1
3,13,299,2,3,1,80.0,920.0,880.0,1
3,14,525,5,10,11,880.0,940.0,930.0,1
3,14,385,3,3,1,50.0,940.0,930.0,1
4,0,703,5,10,1,80.0,900.0,480.0,0
4,0,459,5,10,3,240.0,900.0,480.0,0
4,0,616,5,10,2,160.0,900.0,480.0,0
4,1,509,5,10,6,480.0,1320.0,1120.0,0
4,1,603,5,10,6,480.0,1320.0,1120.0,0
4,1,701,5,10,2,160.0,1320.0,1120.0,0
4,2,518,5,10,6,480.0,1100.0,880.0,0
4,2,665,5,10,3,240.0,1100.0,880.0,0
4,2,615,5,10,2,160.0,1100.0,880.0,0
4,3,551,5,10,7,560.0,1120.0,1120.0,1
4,3,601,5,10,7,560.0,1120.0,1120.0,1
4,4,575,5,10,7,560.0,900.0,880.0,0
4,4,610,5,10,2,160.0,900.0,880.0,0
4,4,679,5,10,2,160.0,900.0,880.0,0
4,5,553,5,10,8,640.0,920.0,880.0,1
4,5,608,5,10,3,240.0,920.0,880.0,1
4,6,516,5,10,8,640.0,940.0,910.0,0
4,6,100,1,3,1,90.0,940.0,910.0,0
4,6,197,1,3,2,180.0,940.0,910.0,0
4,7,537,5,10,8,640.0,930.0,910.0,0
4,7,101,1,3,2,180.0,930.0,910.0,0
4,7,201,1,3,1,90.0,930.0,910.0,0
4,8,430,5,10,9,720.0,920.0,900.0,1
4,8,65,1,3,2,180.0,920.0,900.0,1
4,9,515,5,10,9,720.0,920.0,900.0,1
4,9,34,1,3,2,180.0,920.0,900.0,1
4,10,567,5,10,9,720.0,920.0,900.0,1
4,10,20,1,3,2,180.0,920.0,900.0,1
4,11,518,5,10,6,480.0,920.0,910.0,0
4,11,615,5,10,2,160.0,920.0,910.0,0
4,11,99,1,3,3,270.0,920.0,910.0,0
4,12,586,5,10,9,720.0,910.0,900.0,0
4,12,35,1,3,1,90.0,910.0,900.0,0
4,12,81,1,3,1,90.0,910.0,900.0,0
4,13,542,5,10,9,720.0,910.0,880.0,1
4,13,679,5,10,2,160.0,910.0,880.0,1
4,14,525,5,10,11,880.0,930.0,930.0,1
4,14,214,1,6,1,50.0,930.0,930.0,1
