ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,624,5,10,11,880.0,900.0,880.0,1
0,1,434,5,10,11,880.0,920.0,880.0,1
0,2,670,5,10,11,880.0,940.0,930.0,1
0,2,100,1,6,1,50.0,940.0,930.0,1
0,3,527,5,10,11,880.0,910.0,880.0,1
0,4,611,5,10,11,880.0,930.0,930.0,1
0,4,201,1,6,1,50.0,930.0,930.0,1
0,5,502,5,10,11,880.0,900.0,880.0,1
0,6,683,5,10,11,880.0,920.0,880.0,1
0,7,652,5,10,11,880.0,940.0,930.0,1
0,7,35,1,6,1,50.0,940.0,930.0,1
0,8,648,5,10,11,880.0,910.0,880.0,1
0,9,651,5,10,11,880.0,930.0,930.0,1
0,9,81,1,6,1,50.0,930.0,930.0,1
0,10,674,5,10,11,880.0,900.0,880.0,1
0,11,531,5,10,11,880.0,920.0,880.0,1
0,12,525,5,10,11,880.0,940.0,930.0,1
0,12,214,1,6,1,50.0,940.0,930.0,1
0,13,596,5,10,11,880.0,910.0,880.0,1
0,14,456,5,10,11,880.0,930.0,930.0,1
0,14,337,2,0,1,50.0,930.0,930.0,1
1,0,624,5,10,11,880.0,900.0,880.0,1
1,1,434,5,10,11,880.0,920.0,880.0,1
1,2,670,5,10,11,880.0,940.0,930.0,1
1,2,100,1,6,1,50.0,940.0,930.0,1
1,3,527,5,10,11,880.0,910.0,880.0,1
1,4,611,5,10,11,880.0,930.0,930.0,1
1,4,201,1,6,1,50.0,930.0,930.0,1
1,5,502,5,10,11,880.0,900.0,880.0,1
1,6,683,5,10,11,880.0,920.0,880.0,1
1,7,652,5,10,11,880.0,940.0,930.0,1
1,7,35,1,6,1,50.0,940.0,930.0,1
1,8,648,5,10,11,880.0,910.0,880.0,1
1,9,651,5,10,11,880.0,930.0,930.0,1
1,9,81,1,6,1,50.0,930.0,930.0,1
1,10,674,5,10,11,880.0,900.0,880.0,1
1,11,531,5,10,11,880.0,920.0,880.0,1
1,12,525,5,10,11,880.0,940.0,930.0,1
1,12,214,1,6,1,50.0,940.0,930.0,1
1,13,596,5,10,11,880.0,910.0,880.0,1
1,14,456,5,10,11,880.0,930.0,930.0,1
1,14,337,2,0,1,50.0,930.0,930.0,1
2,0,624,5,10,11,880.0,900.0,880.0,1
2,1,434,5,10,11,880.0,920.0,880.0,1
2,2,670,5,10,11,880.0,940.0,930.0,1
2,2,100,1,6,1,50.0,940.0,930.0,1
2,3,527,5,10,11,880.0,910.0,880.0,1
2,4,611,5,10,11,880.0,930.0,930.0,1
2,4,201,1,6,1,50.0,930.0,930.0,1
2,5,502,5,10,11,880.0,900.0,880.0,1
2,6,683,5,10,11,880.0,920.0,880.0,1
2,7,652,5,10,11,880.0,940.0,930.0,1
2,7,35,1,6,1,50.0,940.0,930.0,1
2,8,648,5,10,11,880.0,910.0,880.0,1
2,9,651,5,10,11,880.0,930.0,930.0,1
2,9,81,1,6,1,50.0,930.0,930.0,1
2,10,674,5,10,11,880.0,900.0,880.0,1
2,11,531,5,10,11,880.0,920.0,880.0,1
2,12,525,5,10,11,880.0,940.0,930.0,1
2,12,214,1,6,1,50.0,940.0,930.0,1
2,13,596,5,10,11,880.0,910.0,880.0,1
2,14,456,5,10,11,880.0,930.0,930.0,1
2,14,337,2,0,1,50.0,930.0,930.0,1
3,0,624,5,10,11,880.0,900.0,880.0,1
3,1,434,5,10,11,880.0,920.0,880.0,1
3,2,670,5,10,11,880.0,940.0,930.0,1
3,2,100,1,6,1,50.0,940.0,930.0,1
3,3,527,5,10,11,880.0,910.0,880.0,1
3,4,611,5,10,11,880.0,930.0,930.0,1
3,4,201,1,6,1,50.0,930.0,930.0,1
3,5,502,5,10,11,880.0,900.0,880.0,1
3,6,683,5,10,11,880.0,920.0,880.0,1
3,7,652,5,10,11,880.0,940.0,930.0,1
3,7,35,1,6,1,50.0,940.0,930.0,1
3,8,648,5,10,11,880.0,910.0,880.0,1
3,9,651,5,10,11,880.0,930.0,930.0,1
3,9,81,1,6,1,50.0,930.0,930.0,1
3,10,674,5,10,11,880.0,900.0,880.0,1
3,11,531,5,10,11,880.0,920.0,880.0,1
3,12,525,5,10,11,880.0,940.0,930.0,1
3,12,214,1,6,1,50.0,940.0,930.0,1
3,13,596,5,10,11,880.0,910.0,880.0,1
3,14,456,5,10,11,880.0,930.0,930.0,1
3,14,337,2,0,1,50.0,930.0,930.0,1
4,0,624,5,10,11,880.0,900.0,880.0,1
4,1,434,5,10,11,880.0,920.0,880.0,1
4,2,670,5,10,11,880.0,940.0,930.0,1
4,2,100,1,6,1,50.0,940.0,930.0,1
4,3,527,5,10,11,880.0,910.0,880.0,1
4,4,611,5,10,11,880.0,930.0,930.0,1
4,4,201,1,6,1,50.0,930.0,930.0,1
4,5,502,5,10,11,880.0,900.0,880.0,1
4,6,683,5,10,11,880.0,920.0,880.0,1
4,7,652,5,10,11,880.0,940.0,930.0,1
4,7,35,1,6,1,50.0,940.0,930.0,1
4,8,648,5,10,11,880.0,910.0,880.0,1
4,9,651,5,10,11,880.0,930.0,930.0,1
4,9,81,1,6,1,50.0,930.0,930.0,1
4,10,674,5,10,11,880.0,900.0,880.0,1
4,11,531,5,10,11,880.0,920.0,880.0,1
4,12,525,5,10,11,880.0,940.0,930.0,1
4,12,214,1,6,1,50.0,940.0,930.0,1
4,13,596,5,10,11,880.0,910.0,880.0,1
4,14,456,5,10,11,880.0,930.0,930.0,1
4,14,337,2,0,1,50.0,930.0,930.0,1
