,Gdp,Gdp,Eco,Eco,Res,Res,Emp,Emp,Aec,Aec,E2r,E2r,Cpt,Cpt,Floor,Floor,Cost,Cost,Disrupt,Disrupt,Expire,Expire,n_init,n_init,n_done_T,n_done_T,n_done_all,n_done_all,n_expire,n_expire,spend,spend,crh_T,crh_T,crh_all,crh_all
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myopic,12827.731472572339,2042.0352105562192,696.3626550484449,237.12676882519557,-11643.624564489763,2037.7389784674592,6305.887431818537,1066.8043608788164,954.8484265131958,210.31143153329876,4202.4522792257485,566.9884127904479,135.78359666992955,258.85358895537536,10095474.887813969,1429763.870004268,-11158.946407704061,1520.4402641692038,-64735.57391993627,7348.153904616262,-7.969843386166491,2.0245993464758856,45.0,0.0,13.2,2.588435821108957,30.4,3.7815340802378072,14.6,3.7815340802378077,36390.0,0.0,0.29333333333333333,0.05752079602464349,0.6755555555555556,0.08403409067195128
greedy_crh,2291.872701895112,1167.896598804396,342.6452869682897,104.84325829146148,-2069.808070114241,1104.2359898336586,1074.2738571091872,577.2096996182223,237.3737573775195,77.49032483901344,401.8970549348285,388.443017079589,478.1722089465312,127.09744736823633,2040075.9138159235,922322.3976800728,-2281.264376807895,1010.9958263747435,-20899.772788068058,4471.11153326357,-3.966060622012498,0.8870243864221737,15.0,0.0,9.2,1.3038404810405297,9.2,1.3038404810405297,5.8,1.3038404810405297,7460.0,0.0,0.6133333333333333,0.08692269873603528,0.6133333333333333,0.08692269873603528
frontload,2291.872701895112,1167.896598804396,342.6452869682897,104.84325829146148,-2069.808070114241,1104.2359898336586,1074.2738571091872,577.2096996182223,237.3737573775195,77.49032483901344,401.8970549348285,388.443017079589,478.1722089465312,127.09744736823633,2040075.9138159235,922322.3976800728,-2281.264376807895,1010.9958263747435,-20899.772788068058,4471.11153326357,-3.966060622012498,0.8870243864221737,15.0,0.0,9.2,1.3038404810405297,9.2,1.3038404810405297,5.8,1.3038404810405297,7460.0,0.0,0.6133333333333333,0.08692269873603528,0.6133333333333333,0.08692269873603528
evenspread,1537.7487885166704,493.32341165260175,290.08741969686037,50.703393287887685,-1323.8157703614306,569.8294727083032,710.6294732124903,263.66134044087573,195.8710714991003,27.931799313520006,358.3551140164471,237.91868933399306,412.4250967283312,88.58308197938948,1430682.6347855544,341935.1069099703,-1615.6169477237258,347.91120762260533,-17076.347914003964,1650.7437729393775,-3.4190172863780077,0.5042001344248184,15.0,0.0,3.6,0.5477225575051662,8.6,0.8944271909999157,6.4,0.8944271909999157,7460.0,0.0,0.24,0.036514837167011066,0.5733333333333334,0.05962847939999439
backload,1372.2288466566724,699.2628349150567,205.1543903638497,62.77353156920841,-1239.2705487110961,661.1468767498662,643.2074411093622,345.59676884811836,142.12443694772952,46.3963199146986,240.63061256059777,232.57518311475445,286.2993648135006,76.09793662226875,1221468.8084520842,552228.4893779694,-1365.8772505635065,605.3205466663892,-12513.465989905424,2677.0196344196447,-2.3746269976576238,0.5310942661562134,15.0,0.0,0.0,0.0,9.2,1.3038404810405297,5.8,1.3038404810405297,7460.0,0.0,0.0,0.0,0.6133333333333333,0.08692269873603528
oracle,9486.059183736663,0.0,641.7305577166478,0.0,-8863.200017430841,0.0,4636.650920565992,0.0,661.8753144090632,0.0,2698.9663266957077,0.0,672.2000679067705,0.0,7732865.779175879,0.0,-8513.753490215091,0.0,-53453.4323735395,0.0,0.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,15270.0,0.0,1.0,0.0,1.0,0.0
