ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,525,5,10,11,880.0,900.0,880.0,1
0,1,535,5,10,10,800.0,920.0,880.0,1
0,1,703,5,10,1,80.0,920.0,880.0,1
0,2,555,5,10,10,800.0,940.0,940.0,0
0,2,293,2,3,1,90.0,940.0,940.0,0
0,2,385,3,3,1,50.0,940.0,940.0,0
0,3,473,5,10,10,800.0,900.0,890.0,1
0,3,224,2,3,1,90.0,900.0,890.0,1
0,4,531,5,10,11,880.0,910.0,880.0,1
0,5,543,5,10,10,800.0,930.0,900.0,1
0,5,380,3,3,2,100.0,930.0,900.0,1
0,6,592,5,10,10,800.0,930.0,890.0,1
0,6,290,2,3,1,90.0,930.0,890.0,1
0,7,596,5,10,11,880.0,940.0,930.0,1
0,7,340,3,3,1,50.0,940.0,930.0,1
0,8,456,5,10,11,880.0,910.0,880.0,1
0,9,430,5,10,9,720.0,930.0,930.0,0
0,9,616,5,10,2,160.0,930.0,930.0,0
0,9,396,3,3,1,50.0,930.0,930.0,0
0,10,515,5,10,9,720.0,900.0,880.0,1
0,10,701,5,10,2,160.0,900.0,880.0,1
0,11,567,5,10,9,720.0,920.0,880.0,1
0,11,615,5,10,2,160.0,920.0,880.0,1
0,12,552,5,10,11,880.0,940.0,930.0,1
0,12,342,3,3,1,50.0,940.0,930.0,1
0,13,460,5,10,11,880.0,910.0,880.0,1
0,14,562,5,10,11,880.0,930.0,930.0,1
0,14,374,3,3,1,50.0,930.0,930.0,1
1,0,525,5,10,11,880.0,900.0,880.0,1
1,1,535,5,10,10,800.0,920.0,880.0,1
1,1,703,5,10,1,80.0,920.0,880.0,1
1,2,555,5,10,10,800.0,940.0,940.0,0
1,2,293,2,3,1,90.0,940.0,940.0,0
1,2,385,3,3,1,50.0,940.0,940.0,0
1,3,473,5,10,10,800.0,900.0,890.0,1
1,3,224,2,3,1,90.0,900.0,890.0,1
1,4,531,5,10,11,880.0,910.0,880.0,1
1,5,543,5,10,10,800.0,930.0,900.0,1
1,5,380,3,3,2,100.0,930.0,900.0,1
1,6,592,5,10,10,800.0,930.0,890.0,1
1,6,290,2,3,1,90.0,930.0,890.0,1
1,7,596,5,10,11,880.0,940.0,930.0,1
1,7,340,3,3,1,50.0,940.0,930.0,1
1,8,456,5,10,11,880.0,910.0,880.0,1
1,9,430,5,10,9,720.0,930.0,930.0,0
1,9,616,5,10,2,160.0,930.0,930.0,0
1,9,396,3,3,1,50.0,930.0,930.0,0
1,10,515,5,10,9,720.0,900.0,880.0,1
1,10,701,5,10,2,160.0,900.0,880.0,1
1,11,567,5,10,9,720.0,920.0,880.0,1
1,11,615,5,10,2,160.0,920.0,880.0,1
1,12,552,5,10,11,880.0,940.0,930.0,1
1,12,342,3,3,1,50.0,940.0,930.0,1
1,13,460,5,10,11,880.0,910.0,880.0,1
1,14,562,5,10,11,880.0,930.0,930.0,1
1,14,374,3,3,1,50.0,930.0,930.0,1
2,0,525,5,10,11,880.0,900.0,880.0,1
2,1,535,5,10,10,800.0,920.0,880.0,1
2,1,703,5,10,1,80.0,920.0,880.0,1
2,2,555,5,10,10,800.0,940.0,940.0,0
2,2,293,2,3,1,90.0,940.0,940.0,0
2,2,385,3,3,1,50.0,940.0,940.0,0
2,3,473,5,10,10,800.0,900.0,890.0,1
2,3,224,2,3,1,90.0,900.0,890.0,1
2,4,531,5,10,11,880.0,910.0,880.0,1
2,5,543,5,10,10,800.0,930.0,900.0,1
2,5,380,3,3,2,100.0,930.0,900.0,1
2,6,592,5,10,10,800.0,930.0,890.0,1
2,6,290,2,3,1,90.0,930.0,890.0,1
2,7,596,5,10,11,880.0,940.0,930.0,1
