ep,year,unit,channel,target,n_cells,cost,budget_before,released,spent,stopped
0,0,509,5,10,6,480.0,900.0,0.0,720.0,0
0,0,459,5,10,3,240.0,900.0,0.0,720.0,0
0,1,603,5,10,6,480.0,1080.0,0.0,960.0,0
0,1,518,5,10,6,480.0,1080.0,0.0,960.0,0
0,2,551,5,10,7,560.0,1020.0,0.0,800.0,0
0,2,665,5,10,3,240.0,1020.0,0.0,800.0,0
0,3,601,5,10,7,560.0,1120.0,0.0,1120.0,0
0,3,575,5,10,7,560.0,1120.0,0.0,1120.0,0
0,4,553,5,10,8,640.0,900.0,0.0,880.0,0
0,4,608,5,10,3,240.0,900.0,0.0,880.0,0
0,5,525,5,10,11,880.0,920.0,0.0,880.0,1
0,6,531,5,10,11,880.0,940.0,0.0,930.0,0
0,6,299,2,0,1,50.0,940.0,0.0,930.0,0
0,7,596,5,10,11,880.0,910.0,0.0,880.0,1
0,8,456,5,10,11,880.0,930.0,0.0,930.0,0
0,8,217,2,0,1,50.0,930.0,0.0,930.0,0
0,9,552,5,10,11,880.0,900.0,0.0,880.0,1
0,10,460,5,10,11,880.0,920.0,0.0,880.0,1
0,11,562,5,10,11,880.0,940.0,0.0,930.0,0
0,11,385,3,3,1,50.0,940.0,0.0,930.0,0
0,12,547,5,10,11,880.0,910.0,0.0,880.0,1
0,13,594,5,10,11,880.0,930.0,0.0,930.0,0
0,13,340,3,3,1,50.0,930.0,0.0,930.0,0
0,14,526,5,10,11,880.0,900.0,0.0,880.0,1
1,0,509,5,10,6,480.0,900.0,0.0,720.0,0
1,0,459,5,10,3,240.0,900.0,0.0,720.0,0
1,1,603,5,10,6,480.0,1080.0,0.0,960.0,0
1,1,518,5,10,6,480.0,1080.0,0.0,960.0,0
1,2,551,5,10,7,560.0,1020.0,0.0,800.0,0
1,2,665,5,10,3,240.0,1020.0,0.0,800.0,0
1,3,601,5,10,7,560.0,1120.0,0.0,1120.0,0
1,3,575,5,10,7,560.0,1120.0,0.0,1120.0,0
1,4,553,5,10,8,640.0,900.0,0.0,880.0,0
1,4,608,5,10,3,240.0,900.0,0.0,880.0,0
1,5,525,5,10,11,880.0,920.0,0.0,880.0,1
1,6,531,5,10,11,880.0,940.0,0.0,930.0,0
1,6,299,2,0,1,50.0,940.0,0.0,930.0,0
1,7,596,5,10,11,880.0,910.0,0.0,880.0,1
1,8,456,5,10,11,880.0,930.0,0.0,930.0,0
1,8,217,2,0,1,50.0,930.0,0.0,930.0,0
1,9,552,5,10,11,880.0,900.0,0.0,880.0,1
1,10,460,5,10,11,880.0,920.0,0.0,880.0,1
1,11,562,5,10,11,880.0,940.0,0.0,930.0,0
1,11,385,3,3,1,50.0,940.0,0.0,930.0,0
1,12,547,5,10,11,880.0,910.0,0.0,880.0,1
1,13,594,5,10,11,880.0,930.0,0.0,930.0,0
1,13,340,3,3,1,50.0,930.0,0.0,930.0,0
1,14,526,5,10,11,880.0,900.0,0.0,880.0,1
2,0,509,5,10,6,480.0,900.0,0.0,720.0,0
2,0,459,5,10,3,240.0,900.0,0.0,720.0,0
2,1,603,5,10,6,480.0,1080.0,0.0,960.0,0
2,1,518,5,10,6,480.0,1080.0,0.0,960.0,0
2,2,551,5,10,7,560.0,1020.0,0.0,800.0,0
2,2,665,5,10,3,240.0,1020.0,0.0,800.0,0
2,3,601,5,10,7,560.0,1120.0,0.0,1120.0,0
2,3,575,5,10,7,560.0,1120.0,0.0,1120.0,0
2,4,553,5,10,8,640.0,900.0,0.0,880.0,0
2,4,608,5,10,3,240.0,900.0,0.0,880.0,0
2,5,525,5,10,11,880.0,920.0,0.0,880.0,1
2,6,531,5,10,11,880.0,940.0,0.0,930.0,0
2,6,299,2,0,1,50.0,940.0,0.0,930.0,0
2,7,596,5,10,11,880.0,910.0,0.0,880.0,1
2,8,456,5,10,11,880.0,930.0,0.0,930.0,0
2,8,217,2,0,1,50.0,930.0,0.0,930.0,0
2,9,552,5,10,11,880.0,900.0,0.0,880.0,1
2,10,460,5,10,11,880.0,920.0,0.0,880.0,1
2,11,562,5,10,11,880.0,940.0,0.0,930.0,0
2,11,385,3,3,1,50.0,940.0,0.0,930.0,0
2,12,547,5,10,11,880.0,910.0,0.0,880.0,1
2,13,594,5,10,11,880.0,930.0,0.0,930.0,0
2,13,340,3,3,1,50.0,930.0,0.0,930.0,0
2,14,526,5,10,11,880.0,900.0,0.0,880.0,1
3,0,509,5,10,6,480.0,900.0,0.0,720.0,0
3,0,459,5,10,3,240.0,900.0,0.0,720.0,0
3,1,603,5,10,6,480.0,1080.0,0.0,960.0,0
3,1,518,5,10,6,480.0,1080.0,0.0,960.0,0
3,2,551,5,10,7,560.0,1020.0,0.0,800.0,0
3,2,665,5,10,3,240.0,1020.0,0.0,800.0,0
3,3,601,5,10,7,560.0,1120.0,0.0,1120.0,0
3,3,575,5,10,7,560.0,1120.0,0.0,1120.0,0
3,4,553,5,10,8,640.0,900.0,0.0,880.0,0
3,4,608,5,10,3,240.0,900.0,0.0,880.0,0
3,5,525,5,10,11,880.0,920.0,0.0,880.0,1
3,6,531,5,10,11,880.0,940.0,0.0,930.0,0
3,6,299,2,0,1,50.0,940.0,0.0,930.0,0
3,7,596,5,10,11,880.0,910.0,0.0,880.0,1
3,8,456,5,10,11,880.0,930.0,0.0,930.0,0
3,8,217,2,0,1,50.0,930.0,0.0,930.0,0
3,9,552,5,10,11,880.0,900.0,0.0,880.0,1
3,10,460,5,10,11,880.0,920.0,0.0,880.0,1
3,11,562,5,10,11,880.0,940.0,0.0,930.0,0
3,11,385,3,3,1,50.0,940.0,0.0,930.0,0
3,12,547,5,10,11,880.0,910.0,0.0,880.0,1
3,13,594,5,10,11,880.0,930.0,0.0,930.0,0
3,13,340,3,3,1,50.0,930.0,0.0,930.0,0
3,14,526,5,10,11,880.0,900.0,0.0,880.0,1
4,0,509,5,10,6,480.0,900.0,0.0,720.0,0
4,0,459,5,10,3,240.0,900.0,0.0,720.0,0
4,1,603,5,10,6,480.0,1080.0,0.0,960.0,0
4,1,518,5,10,6,480.0,1080.0,0.0,960.0,0
4,2,551,5,10,7,560.0,1020.0,0.0,800.0,0
4,2,665,5,10,3,240.0,1020.0,0.0,800.0,0
4,3,601,5,10,7,560.0,1120.0,0.0,1120.0,0
4,3,575,5,10,7,560.0,1120.0,0.0,1120.0,0
4,4,553,5,10,8,640.0,900.0,0.0,880.0,0
4,4,608,5,10,3,240.0,900.0,0.0,880.0,0
4,5,525,5,10,11,880.0,920.0,0.0,880.0,1
4,6,531,5,10,11,880.0,940.0,0.0,930.0,0
4,6,299,2,0,1,50.0,940.0,0.0,930.0,0
4,7,596,5,10,11,880.0,910.0,0.0,880.0,1
4,8,456,5,10,11,880.0,930.0,0.0,930.0,0
4,8,217,2,0,1,50.0,930.0,0.0,930.0,0
4,9,552,5,10,11,880.0,900.0,0.0,880.0,1
4,10,460,5,10,11,880.0,920.0,0.0,880.0,1
4,11,562,5,10,11,880.0,940.0,0.0,930.0,0
4,11,385,3,3,1,50.0,940.0,0.0,930.0,0
4,12,547,5,10,11,880.0,910.0,0.0,880.0,1
4,13,594,5,10,11,880.0,930.0,0.0,930.0,0
4,13,340,3,3,1,50.0,930.0,0.0,930.0,0
4,14,526,5,10,11,880.0,900.0,0.0,880.0,1
