alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.15,1,-239.77566053514624,3536.079846989469,0.0,-472.91332736989415,3563.0655705631225,473.432528094126,-3367.6699197016287,9806627.450324085,-3838.4716959085863,-504.70797896410414,-5.214030306642563,39.0,280.0,0.4,0.0,0.9973333333333333
0.15,0,506.975331753085,914.3042969876653,0.0,49.26561109372236,1516.2117948761284,-25.155920314546417,-318.6609902489132,3607486.720177673,-1507.131732266221,-8365.114464756582,-5.401169788825003,44.0,210.0,0.06666666666666667,0.0,0.7617777777777778
0.85,0,4285.283734635489,0.0,-2959.0733496463786,2176.2373499201417,4109.335984685946,298.41700358264137,-609.811974126042,9795749.647117674,-3714.2133182378775,-22049.373478945457,-2.5470247241547104,24.0,263.0,0.8666666666666667,0.0,0.9982222222222222
0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
0.85,1,4314.018302949747,0.0,-4318.112239690143,2171.37632984378,1252.0973796691896,2430.4871293931083,-363.1287265873862,10072150.579471922,-3478.308864416283,-52754.65955786039,-5.072629770656531,40.0,278.0,0.26666666666666666,0.0,0.9991111111111111
0.7,2,4423.764385100515,0.0,-3568.7398315240016,2240.313767506228,4502.871227827802,1296.3256733071555,-415.9056980180367,10163354.297706999,-3774.4088439194725,-27330.875855498183,-4.44331488319051,33.0,269.0,0.5333333333333333,0.0,0.9995555555555555
1.0,2,4805.786539618875,0.0,-4361.736788144173,2417.5788617203466,779.9039654264025,2762.479906759859,-468.6757152102151,10832275.20220526,-3967.063518218734,-58714.969441449364,-5.3665501333926615,45.0,261.0,0.0,0.0,0.8946666666666667
0.85,2,4870.121372786407,0.0,-3437.385970795057,2466.9862392984332,2248.5301862922183,1352.8665819749926,-696.6029246455662,11576813.499710051,-4248.5399751501145,-31574.771067454527,-2.1775216750160467,31.0,246.0,0.6666666666666666,0.0,0.9391111111111111
0.85,4,4499.895322892464,0.0,-2090.2532785771828,2268.3455182063435,740.3444521149449,-1386.1261997995302,-1192.5000992726357,10372314.70166889,-4102.292795648805,-23327.976546368893,-3.6187162779397406,32.0,259.0,0.6,0.0,0.9968888888888889
0.7,4,4869.946836535296,0.0,-4364.417494206759,2472.6778614710697,5472.257952408417,2615.379861214444,-650.4661612376474,11060716.843179237,-4075.6193769704637,-36836.66440725384,-4.671142810880007,43.0,270.0,0.13333333333333333,0.0,0.9995555555555555
0.3,1,-269.82562532366074,3539.4501530412504,0.0,-479.9517145890319,3562.3620045738453,479.95171458903195,-3732.991734509071,10174002.599255215,-3901.8233828045313,-1356.8127762049749,-5.032947875504542,41.0,288.0,0.26666666666666666,0.0,0.9986666666666667
0.5,3,1326.2007945745543,967.0453857081282,0.0,261.88765288716377,1403.7681560702563,-139.04364735387028,-775.8828185389972,5461484.98001028,-2332.3484559870576,-23400.35898858206,-5.840426349865562,45.0,239.0,0.0,0.0,0.9653333333333334
0.5,1,1521.4451508450888,303.14299661316784,-968.6672370327262,657.7882236983145,3813.164507684122,-75.01774939201553,-350.98289090948293,3990054.652909685,-1604.3649868267016,-17934.8511713129,-4.759997461708293,45.0,176.0,0.0,0.0,0.6742222222222222
0.3,0,2649.9259314855058,1385.4045403600164,-804.0384006313352,811.4634467471722,6273.483541819072,-389.8944243786407,-1033.239559162936,9369816.861742985,-4018.4902510456245,-5390.251319557133,-5.216350085751694,39.0,254.0,0.3333333333333333,0.0,0.9997777777777778
0.7,3,1865.597499607024,0.0,-775.0818391275786,938.8217870376222,1126.801282456793,-843.0205121549822,-624.5056119328564,4382731.35027749,-1685.87514841814,-19717.095352179727,-5.400027500464665,45.0,186.0,0.0,0.0,0.724
0.5,0,2423.5803385771146,1223.108678154034,-593.2302179484637,677.5634936602377,2514.1156108337236,168.2251138502427,-1681.0562558634253,8446496.193575962,-3697.069638219684,-15834.889736460469,-1.6985507188090447,23.0,265.0,1.0,0.0,0.9995555555555555
0.5,2,3120.085606610153,0.0,-2903.5442668473606,1582.0948343466994,6362.690350599276,501.63338843035945,-441.2763416633719,7080710.516368235,-2574.7926352623927,-28219.409087170603,-5.084415947011886,45.0,247.0,0.0,0.0,0.8982222222222223
1.0,3,5216.360913723297,0.0,-5192.600499283431,2643.582490764947,5546.023233881121,2780.5402210874263,-448.36607679115497,11793422.290950015,-4245.492732264993,-38369.84211109574,-3.586388980065108,35.0,274.0,0.4666666666666667,0.0,0.9995555555555555
0.3,2,-295.60376840913966,3768.938369251202,0.0,-512.5201276584647,3783.010724629085,512.5201276584647,-3919.9004591762155,10628548.216319116,-4121.262793691059,-854.086402061507,-5.210743103562595,42.0,283.0,0.2,0.0,0.9995555555555555
0.7,0,3993.8751018932353,0.0,-3189.4625057744242,2029.9465553974696,3358.553857905879,814.5754705200115,-497.96609045978903,9384488.344262142,-3446.8817319391733,-21957.871644252267,-2.9297150788977744,26.0,262.0,0.8666666666666667,0.0,0.9968888888888889
0.15,3,-250.8669795840603,3567.5049382138372,-48.04881899496165,-481.1834433140124,3686.7429843427904,460.3622884162043,-3654.364190733796,10240947.304874456,-3998.8559632294405,-5228.581224611997,-5.403007488808756,44.0,250.0,0.06666666666666667,0.0,0.8102222222222222
0.3,4,-261.54170038956335,3596.5683363952003,0.0,-487.3284281084565,3606.3216341371563,487.3284281084565,-3244.213574263983,10173961.200594995,-3951.638171467587,-489.02709492823516,-4.739145335168827,40.0,282.0,0.3333333333333333,0.0,0.9991111111111111
0.3,3,-163.76669657957632,3706.4958916321148,-22.781940538020308,-454.994755267075,3825.669661274831,405.34652023882165,-3922.658724144523,10215370.315788198,-4120.83354854386,-2801.164797185783,-2.3758320870201937,14.0,186.0,0.8666666666666667,6.0,0.664
0.0,3,-242.214967012216,2600.4622164956572,0.0,-354.77851632726805,2556.0654431774665,348.6373660789157,-2640.338494505111,7582948.213933679,-2838.2281306181444,-3277.489304297037,-5.916193259374512,45.0,143.0,0.0,0.0,0.4737777777777778
0.7,1,3357.873874918901,720.1761174532223,-1479.5880050302626,1469.346257470537,2113.8847402237857,131.50272736497172,-847.6174847530568,9080741.506868996,-3635.747169852504,-14310.685701411165,-3.2252970380596997,32.0,259.0,0.6666666666666666,0.0,0.9993333333333333
0.15,2,-172.70895306785727,3690.0678695949014,-32.38095417283097,-446.7956842225848,3826.7439662601873,490.376700638367,-3935.4301462638787,10326312.010945901,-4083.166140879749,-2406.0551694062065,-4.8053628167471505,38.0,282.0,0.4666666666666667,0.0,0.9997777777777778
0.5,4,1178.3964751347125,6.866275770692965,-866.5796628353066,594.3515639647318,2123.761580397513,-414.15049939057036,-296.57200242287297,2763902.595586285,-1018.4346926022629,-14486.416401277282,-5.572561215716965,45.0,162.0,0.0,0.0,0.6262222222222222
0.0,4,-274.837500418084,3954.681207806863,0.0,-536.2661146315528,3980.3580530912177,536.2661146315527,-3500.644374757757,11161938.89878397,-4290.128917052422,0.0,-3.239353264403332,27.0,278.0,0.8666666666666667,0.0,0.9884444444444445
1.0,1,2425.3944835369693,0.0,-1612.5442312940909,1221.1680373511936,766.271967959786,-344.02097692113455,-419.6483553732866,6027428.344582853,-2092.1675003299592,-28161.85209171903,-5.170590550981318,36.0,234.0,0.4,0.0,0.8995555555555556
1.0,4,5031.73484743324,0.0,-2884.8354685215572,2541.533265844161,2570.1101285156924,137.64595439709038,-909.7864417414206,11442028.617027363,-4464.463863344548,-25778.999795887987,-3.1805636865260616,32.0,260.0,0.6,0.0,0.9995555555555555
0.0,0,2271.1094652107045,1736.3390743232856,0.0,462.24134641094497,5120.925278609015,-417.32155925228506,-1554.5617808098718,9335543.515835678,-4076.6804573946474,-8127.346859655237,-4.601416222177432,38.0,254.0,0.4,0.0,0.9995555555555555
0.0,1,-294.9556634485199,3552.7107097068556,12.336420801337994,-478.04375108741107,3563.403470657685,479.0306647515157,-3636.345410997287,11290697.22341219,-4113.7374472967185,-7830.256234950456,-4.1583427114200076,33.0,285.0,0.7333333333333333,0.0,0.9995555555555555
0.15,4,-94.13783742291517,3672.286908328029,-139.17999394759653,-407.39253374045336,4577.628089388767,380.71442034299764,-3393.1204248382833,10634320.340544824,-4120.56769004145,-942.9326852455808,-5.677102547853108,44.0,282.0,0.06666666666666667,0.0,0.9973333333333333
1.0,0,1526.8858618481968,0.0,-1072.5500244293873,768.9589533838158,639.1581358912418,-324.07410841998677,-328.88297011314216,3603740.6210912378,-1307.895639137146,-20483.201760905846,-5.698341361664942,45.0,159.0,0.0,0.0,0.5857777777777777
