alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.7,0,2152.9503841345636,0.0,-1813.3722103997886,1090.7939614434952,3885.9851440763946,318.3419751827655,-388.02268624178953,4954364.809298048,-1806.639623724126,-17685.91466189875,-3.635267399648606,21.0,66.0,0.5333333333333333,8.0,0.40370370370370373
0.3,2,-236.4451407057972,2026.2454321545156,0.0,-273.24337784588045,1722.6508870473942,201.45545947973443,-1634.9655347783842,5691546.839450821,-2185.9470227670436,-4236.647644026782,-1.8397633724235962,15.0,166.0,1.0,0.0,1.0
0.15,0,-146.8878764184598,1889.7455208595209,0.0,-256.70414059727256,1901.8681192930508,256.70414059727256,-2398.459335200741,5506484.860725289,-2081.8913398583563,-2895.3151583915596,-2.128759688453677,19.0,170.0,1.0,0.0,0.9985185185185185
0.15,4,-169.31024139197024,2159.7518611294263,0.0,-292.7156571302809,2173.601570183557,292.7156571302809,-2729.9839214630947,6357758.093769537,-2379.1823916147646,-5376.995561844364,-2.1598511874520776,27.0,199.0,0.8,0.0,0.9814814814814815
0.7,2,3112.8608799807866,0.0,-3035.7549115599004,1580.244297802988,6164.803573225431,812.5870849329696,-433.2367963484688,6760883.573033139,-2565.6750265018113,-24666.205559596638,-3.9925063376491274,37.8,164.8,0.44,0.0,0.9985185185185185
1.0,0,3101.656260516907,0.0,-2110.3481972922937,1565.5495381633116,2047.9977093591642,27.855964452322564,-668.1413279537677,7046512.5050333515,-2679.8811573581756,-33111.29112209076,-3.1386464267894487,25.0,158.0,0.8666666666666667,0.0,0.9988148148148148
0.3,4,1303.6772028913788,935.4914382119262,0.0,257.1109443252015,2477.9600041323774,-209.95041910585877,-1821.1333634549035,5207800.053308317,-2313.9984989268137,-9780.715166330916,-1.688935864926028,15.0,150.0,1.0,0.0,1.0
0.85,0,2426.576749029431,0.0,-1622.0703706714394,1230.7721735192133,2853.5274823409413,1046.897925991979,-391.08572958069624,5521931.865860746,-2109.1478070252388,-23143.07015813118,-1.976853841938978,23.4,155.8,0.8933333333333333,0.0,0.9984444444444445
0.15,3,-188.801452062377,2183.7375755940493,0.0,-290.8894679625454,2144.108674716349,286.77747791537786,-2087.3444255542827,6297654.523521429,-2414.4298284653305,-3126.2319617406984,-5.484682333457019,44.2,166.2,0.05333333333333334,0.0,0.9917037037037038
0.0,3,-169.31024139197024,2159.7518611294263,0.0,-292.7156571302809,2173.601570183557,292.7156571302809,-2729.9839214630947,6335562.216352634,-2379.1823916147646,-426.75826096502914,-2.2787738151659527,27.0,171.0,0.7333333333333333,0.0,1.0
0.15,2,-159.0688718039318,2113.2132824994887,0.0,-287.0685168523722,2126.792704114153,287.0685168523722,-2635.1655278663125,6039049.030369711,-2296.548134818978,0.0,-1.6489410795245516,15.0,168.0,1.0,0.0,0.9955555555555555
0.0,2,-273.7095398006452,2191.0097631251197,0.0,-299.2005056036577,1797.284012654992,218.82696357181743,-1297.7142112214715,6636025.919286039,-2476.901974342688,-11208.156479819654,-5.425978917211237,40.2,176.2,0.24,0.0,0.9983703703703704
0.85,4,2761.149226707936,0.0,-2425.911981485099,1395.3889086354632,5306.816973973601,271.76232168370564,-370.60650330096877,6137831.7479815725,-2293.4332264477125,-22337.80811629057,-5.5564230255906875,45.0,139.2,0.0,0.0,0.8617777777777778
0.7,4,2641.3690943154606,0.0,-1869.287803498058,1336.4116689346808,3255.2158152000834,1082.4685608803725,-374.19791032115376,6197941.7140074,-2287.3248508141187,-25801.26934506598,-2.721067642325246,24.4,159.0,0.92,0.0,0.9980740740740741
0.5,3,1736.632061524361,415.730149429896,-474.528503516207,705.9141635714792,2415.388096791105,257.49478732244216,-541.4346431744582,4881201.770625124,-2082.47094049745,-9189.950835086951,-2.2942111889159635,19.4,155.4,1.0,0.0,0.9974814814814815
0.3,0,1301.2650459194333,946.229756263946,0.0,256.7663712166699,3095.2199578816403,-245.74920154085163,-980.5056802576261,5167809.428391685,-2310.897340950029,-1772.2449604481073,-1.638025700741295,15.0,150.0,1.0,0.0,1.0
1.0,3,2022.3792841345792,0.0,-1430.819524769818,1020.7909976903526,1287.2789200262287,1166.900353761866,-258.64949977880514,4960552.370913451,-1832.5943372294848,-29248.265801640693,-2.1243335838458868,27.0,211.0,0.8666666666666667,0.0,0.9992592592592593
