ep,year,unit,channel,target,n_cells,cost,budget_before,spent,stopped
0,0,313,2,3,2,160.0,900.0,880.0,0
0,0,243,2,3,4,320.0,900.0,880.0,0
0,0,292,2,3,5,400.0,900.0,880.0,0
0,1,336,2,3,7,560.0,920.0,890.0,0
0,1,256,2,3,3,240.0,920.0,890.0,0
0,1,293,2,3,1,90.0,920.0,890.0,0
0,2,272,2,3,9,720.0,930.0,930.0,0
0,2,291,2,3,2,160.0,930.0,930.0,0
0,2,400,3,3,1,50.0,930.0,930.0,0
0,3,281,2,3,9,720.0,900.0,900.0,1
0,3,289,2,3,2,180.0,900.0,900.0,1
0,4,284,2,3,9,720.0,900.0,880.0,1
0,4,263,2,3,2,160.0,900.0,880.0,1
0,5,274,2,3,9,730.0,920.0,900.0,0
0,5,224,2,3,1,90.0,920.0,900.0,0
0,5,299,2,3,1,80.0,920.0,900.0,0
0,6,288,2,3,9,810.0,920.0,890.0,1
0,6,217,2,3,1,80.0,920.0,890.0,1
0,7,282,2,3,10,800.0,930.0,930.0,0
0,7,337,2,3,1,80.0,930.0,930.0,0
0,7,355,3,3,1,50.0,930.0,930.0,0
0,8,255,2,3,10,900.0,900.0,900.0,1
0,9,311,2,3,10,900.0,900.0,900.0,1
0,10,221,2,3,10,820.0,900.0,870.0,1
0,10,343,3,3,1,50.0,900.0,870.0,1
0,11,283,2,3,11,900.0,930.0,900.0,1
0,12,278,2,3,10,800.0,930.0,890.0,1
0,12,290,2,3,1,90.0,930.0,890.0,1
0,13,259,2,3,6,490.0,940.0,820.0,0
0,13,240,2,3,3,240.0,940.0,820.0,0
0,13,265,2,3,1,90.0,940.0,820.0,0
0,14,317,2,3,12,960.0,1020.0,1010.0,1
0,14,403,3,3,1,50.0,1020.0,1010.0,1
0,15,298,2,3,3,240.0,910.0,720.0,0
0,15,310,2,3,3,240.0,910.0,720.0,0
0,15,261,2,3,3,240.0,910.0,720.0,0
0,16,218,2,3,1,90.0,1090.0,270.0,0
0,16,225,2,3,1,90.0,1090.0,270.0,0
0,16,241,2,3,1,90.0,1090.0,270.0,0
0,17,309,2,3,1,90.0,1720.0,570.0,0
0,17,295,2,3,3,240.0,1720.0,570.0,0
0,17,294,2,3,3,240.0,1720.0,570.0,0
