policy,n,折现价值,相对oracle,缺口收窄率,立项数,立项重心,距峰值年MAE,距峰值1年内,距oracle年MAE,距oracle1年内,单元最优时序价值,放错年份损失,挑错单元损失,时序损失占比,P等待_明年更值,P等待_明年更差,等待对比度
PPO,1,5631.2528514132755,0.8189428951266277,0.19700594988011838,75.0,12.0,6.173333333333333,0.38666666666666666,2.819672131147541,0.4262295081967213,6580.135071952965,948.8822205396891,296.1109824713212,0.7621585549582294,0.7307692307692307,0.8351063829787234,-0.10433715220949269
时间感知贪心,1,6144.307173448044,0.8935554552319573,,75.0,12.0,6.1866666666666665,0.4266666666666667,2.5238095238095237,0.5238095238095238,6751.930307183933,607.6231337358895,124.31574724035272,0.8301555628872408,0.6428571428571429,0.7336956521739131,-0.09083850931677018
近视贪心,1,5325.8071653376965,0.7745224826431258,0.0,75.0,12.0,6.466666666666667,0.29333333333333333,3.305084745762712,0.4406779661016949,6533.838382380864,1208.031217043167,342.4076720434223,0.779154357870148,0.8409090909090909,0.8673469387755102,-0.02643784786641923
随机,1,5009.564836772671,0.7285319340120817,,75.0,12.0,7.946666666666666,0.21333333333333335,4.531914893617022,0.3191489361702128,6222.752451603961,1213.1876148312904,653.4936028203247,0.6499168703039426,0.9375,0.8958333333333334,0.04166666666666663
