alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.0,0,-185.02533882044298,3547.941333819057,0.0,-459.1412542327909,3603.415741065665,465.7787358125688,-3607.899413369604,3546761.4958511195,-4005.462912352935,-6972.14721292444,-4.613268995637304,27.0,170.0,0.8,0.0,0.9992592592592593,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.0,1,-301.95613280620125,3945.3440794492963,0.0,-533.8691495317644,3970.994109015314,533.8691495317644,-4542.464758403841,3726406.6637317156,-4270.953196254115,0.0,-2.5389689920114753,15.0,167.0,1.0,0.0,0.9896296296296296,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.0,2,-307.5579111909954,3585.081674481,16.78846177679582,-487.5969536899564,3572.526690422362,471.8277240227743,-3925.7571541910847,3548347.4348420985,-4008.6338099358472,-2300.7642274879036,-5.36282505831561,29.0,170.0,0.8,0.0,0.997037037037037,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.0,3,-308.02161519328513,3678.836669805502,0.0,-499.2776629807634,3589.0886754165235,474.8743784063434,-3961.9561259433603,3630613.177180139,-4091.9763975202086,-2573.195040612148,-3.6992107661497498,21.0,171.0,1.0,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.0,4,-318.72377522713845,3977.7845212441075,0.0,-538.0811985089376,4003.644765783454,538.0811985089376,-4400.881071310364,3755806.765592385,-4304.649588071501,0.0,-2.5389689920114753,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.15,0,-499.6686274539572,4004.980195065891,0.0,-546.1056535329999,3592.246270347092,448.1519705121547,-3238.7239207928005,3811817.461660339,-4368.845228263999,-4476.083536711015,-2.4051447132535557,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.15,1,-318.72377522713845,3977.7845212441075,0.0,-538.0811985089376,4003.644765783454,538.0811985089376,-4400.881071310364,3755806.765592385,-4304.649588071501,0.0,-2.5389689920114753,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.15,2,-318.72377522713845,3977.7845212441075,0.0,-538.0811985089376,4003.644765783454,538.0811985089376,-4400.881071310364,3755806.765592385,-4304.649588071501,0.0,-2.5389689920114753,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.15,3,-290.2846715440333,3847.999460297041,0.0,-517.3081075574912,3882.008523654812,517.6830778741172,-4159.391849219876,3864553.7355068875,-4310.564688947006,-1348.876018396842,-3.7604507263797182,23.0,172.0,1.0,0.0,0.9977777777777778,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
0.15,4,-318.72377522713845,3977.7845212441075,0.0,-538.0811985089376,4003.644765783454,538.0811985089376,-4400.881071310364,3755806.765592385,-4304.649588071501,0.0,-2.5389689920114753,15.0,168.0,1.0,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.2,0.2,0.2,0.2,0.2","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26A5
