,Gdp,Gdp,Eco,Eco,Res,Res,Emp,Emp,Aec,Aec,E2r,E2r,Cpt,Cpt,Floor,Floor,Cost,Cost,Disrupt,Disrupt,Expire,Expire,n_init,n_init,n_done_T,n_done_T,n_done_all,n_done_all,n_expire,n_expire,spend,spend,crh_T,crh_T,crh_all,crh_all
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myopic,8398.616675695477,2349.2559375540886,-52.79123334518623,43.13798724651493,-8161.20419971163,2321.934793340813,4238.726795771805,1185.291824426099,248.7724250471002,58.546386935028366,3262.7790890905894,893.7636363349092,-312.2308383380075,53.397522285675734,6373951.895297425,1751346.1340372507,-11226.086219464396,3107.685702191896,-52451.57490685255,8726.38554264777,-8.205551928444864,1.4290533412806428,42.0,0.0,12.0,2.121320343559643,27.2,2.4899799195977463,14.8,2.4899799195977463,40492.41474924681,0.0,0.2857142857142857,0.050507627227610534,0.6476190476190476,0.05928523618089873
greedy_crh,2674.6487126939937,1276.253786660099,-71.87638616890959,15.97630765484341,-2586.984191384675,1315.8682974335582,1353.6125384641002,643.4301874685955,53.374999074501716,30.663267016083406,110.84370410713628,656.4548290623413,39.14248706716858,15.110296616509583,2055730.1901594258,952879.5602169519,-3555.9145291098043,1665.7599742815269,-12615.586747740626,5386.893285161289,-4.158732075449999,0.982767309437727,15.0,0.0,8.8,1.4832396974191326,9.0,1.4142135623730951,6.0,1.4142135623730951,13450.300477244247,0.0,0.5866666666666667,0.09888264649460879,0.6,0.09428090415820632
frontload,2674.6487126939937,1276.253786660099,-71.87638616890959,15.97630765484341,-2586.984191384675,1315.8682974335582,1353.6125384641002,643.4301874685955,53.374999074501716,30.663267016083406,110.84370410713628,656.4548290623413,39.14248706716858,15.110296616509583,2055730.1901594258,952879.5602169519,-3555.9145291098043,1665.7599742815269,-12615.586747740626,5386.893285161289,-4.158732075449999,0.982767309437727,15.0,0.0,8.8,1.4832396974191326,9.0,1.4142135623730951,6.0,1.4142135623730951,13450.300477244247,0.0,0.5866666666666667,0.09888264649460879,0.6,0.09428090415820632
evenspread,4578.700267979923,673.5847250695234,0.0,0.0,-4501.898278318955,655.8853644480126,2306.8114383791767,338.9552871156166,145.3102177366781,16.561108738106253,1194.9093770258237,196.81887668910298,-36.66809026680701,44.216958107950326,3437149.0431849733,505043.37780226866,-6085.564014308021,899.8991521928278,-19441.908527124542,4790.774666669381,-2.9326998340779595,0.7286009113106032,15.0,0.0,3.8,0.8366600265340756,9.6,1.1401754250991378,5.4,1.1401754250991378,20919.921881248833,0.0,0.2533333333333333,0.055777335102271695,0.6399999999999999,0.07601169500660919
backload,2758.69445361746,550.6659535947988,0.0,0.0,-2699.812480314871,565.8718679762225,1389.2072862620096,277.2697866527866,91.9446797388001,18.649919266535964,512.263301356014,351.24015600964884,-9.791551951698183,29.607127487281325,2069918.8565303944,413131.9821126522,-3670.5321422412176,720.5592749588589,-12791.225049300901,1748.5420506613236,-2.320999300424519,0.3627897207432567,15.0,0.0,0.0,0.0,9.4,0.8944271909999159,5.6,0.8944271909999161,17099.836030607617,0.0,0.0,0.0,0.6266666666666667,0.059628479399994355
oracle,9405.847214209647,0.0,-69.28346729049379,0.0,-9109.510738945673,0.0,4745.566884029304,0.0,265.11063951832244,0.0,2331.046253407487,0.0,-40.425994781302236,0.0,7134543.545091751,0.0,-12565.66272213393,0.0,-46265.511755263455,0.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,21512.67336763804,0.0,1.0,0.0,1.0,0.0
