policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
frontload,3,1742.4650162267285,-88.71109200880257,-1538.2921910537912,888.9785882173253,20.974982224628597,254.78537802520015,63.21798144202096,1353131.8610760928,-2383.2332162532703,-16651.530511014713,-4.232388282890623,15,8,9,6,13450.300477244247,0.5333333333333333,0.6
frontload,4,2110.9074374301676,-84.27553740836242,-2083.56760432429,1074.2054074219031,33.88242421557799,-429.01135916564306,30.404238640607108,1627692.1334593003,-2782.5956142035056,-8062.476737850427,-5.535159722181639,15,7,7,8,13450.300477244247,0.4666666666666667,0.4666666666666667
evenspread,0,4416.617613444572,0.0,-4309.1291396469705,2225.066347108574,144.91757295111333,1098.235510620633,-35.920121639596985,3315348.8571917764,-5886.60878641417,-17376.868627690594,-3.2113293210060974,15,4,9,6,20919.921881248833,0.26666666666666666,0.6
evenspread,1,4400.719816585705,0.0,-4249.021596201484,2216.808810588996,142.15503997874413,1216.7118265476165,-12.607272317454909,3303045.1277776035,-5886.921777577217,-21144.588555910734,-2.9607097018770228,15,3,10,5,20919.921881248833,0.2,0.6666666666666666
evenspread,2,5410.91993312425,0.0,-5391.064168653004,2726.182630692432,165.03182652616997,1501.0790175014554,-55.6559643310572,4062012.1197317243,-7156.371215782386,-23541.67191645375,-1.9314529655896844,15,5,11,4,20919.921881248833,0.3333333333333333,0.7333333333333333
evenspread,3,5019.360326084309,0.0,-4884.565609500323,2528.143964709384,154.06426342240627,1190.256244360312,19.002995993020498,3766934.507416982,-6694.209979769543,-23089.112232044085,-2.6470410654380836,15,4,10,5,20919.921881248833,0.26666666666666666,0.6666666666666666
evenspread,4,3645.883650660779,0.0,-3675.7108775929955,1837.8554387964973,120.38238580495677,968.264286099102,-98.16008903894647,2738404.6038067816,-4803.708311996789,-12057.301303523547,-3.9129661164789105,15,3,8,7,20919.921881248833,0.2,0.5333333333333333
backload,0,2174.99994502516,0.0,-2094.0648514574254,1095.562457474769,77.84950993054233,378.0927018682876,10.101204334067717,1632388.061637406,-2912.2870966681594,-12582.553323082122,-2.0509352600836452,15,0,10,5,17099.836030607617,0.0,0.6666666666666666
backload,1,3343.6215635171757,0.0,-3310.052342404944,1683.8661207388577,119.14422024721348,343.76308438294456,-35.38570961875633,2508960.5199008984,-4430.189791567409,-10520.3334996172,-2.1182254156941607,15,0,10,5,17099.836030607617,0.0,0.6666666666666666
backload,2,2737.8829282608294,0.0,-2758.324853595149,1379.1624267975744,81.53092190671813,983.271619730569,-41.86329101976658,2054952.015928386,-3604.796042902892,-14272.131924620808,-2.5142264902433977,15,0,9,6,17099.836030607617,0.0,0.6
backload,3,3283.007083155593,0.0,-3186.0516746562334,1652.876477150232,103.65163532735205,752.9536911313553,-9.793388439967218,2462785.950953846,-4380.343279763744,-14763.197540552095,-2.0509352600836452,15,0,10,5,17099.836030607617,0.0,0.6666666666666666
backload,4,2253.9607481285416,0.0,-2150.568679460605,1134.5689491486153,77.54711128217454,103.23540966691351,27.983424985931492,1690507.7342314364,-3025.0445003038835,-11817.908958632279,-2.8706740760177465,15,0,8,7,17099.836030607617,0.0,0.5333333333333333
oracle,0,9405.847214209647,-69.28346729049379,-9109.510738945673,4745.566884029304,265.11063951832244,2331.046253407487,-40.425994781302236,7134543.545091751,-12565.66272213393,-46265.511755263455,0.0,23,23,23,0,21512.67336763804,1.0,1.0
oracle,1,9405.847214209647,-69.28346729049379,-9109.510738945673,4745.566884029304,265.11063951832244,2331.046253407487,-40.425994781302236,7134543.545091751,-12565.66272213393,-46265.511755263455,0.0,23,23,23,0,21512.67336763804,1.0,1.0
oracle,2,9405.847214209647,-69.28346729049379,-9109.510738945673,4745.566884029304,265.11063951832244,2331.046253407487,-40.425994781302236,7134543.545091751,-12565.66272213393,-46265.511755263455,0.0,23,23,23,0,21512.67336763804,1.0,1.0
oracle,3,9405.847214209647,-69.28346729049379,-9109.510738945673,4745.566884029304,265.11063951832244,2331.046253407487,-40.425994781302236,7134543.545091751,-12565.66272213393,-46265.511755263455,0.0,23,23,23,0,21512.67336763804,1.0,1.0
oracle,4,9405.847214209647,-69.28346729049379,-9109.510738945673,4745.566884029304,265.11063951832244,2331.046253407487,-40.425994781302236,7134543.545091751,-12565.66272213393,-46265.511755263455,0.0,23,23,23,0,21512.67336763804,1.0,1.0
