ep,year,unit,channel,target,n_cells,cost,budget_before,released,spent,stopped
0,0,337,2,3,1,80.0,1500.0,0.0,400.0,0
0,0,298,2,3,3,240.0,1500.0,0.0,400.0,0
0,0,217,2,3,1,80.0,1500.0,0.0,400.0,0
0,1,299,2,3,1,80.0,2600.0,0.0,560.0,0
0,1,295,2,3,3,240.0,2600.0,0.0,560.0,0
0,1,294,2,3,3,240.0,2600.0,0.0,560.0,0
0,2,257,2,3,6,480.0,3540.0,0.0,1040.0,0
0,2,266,2,3,5,400.0,3540.0,0.0,1040.0,0
0,2,263,2,3,2,160.0,3540.0,0.0,1040.0,0
0,3,280,2,3,7,560.0,4000.0,0.0,1120.0,0
0,3,273,2,3,4,320.0,4000.0,0.0,1120.0,0
0,3,261,2,3,3,240.0,4000.0,0.0,1120.0,0
0,4,291,2,3,2,160.0,4380.0,0.0,1520.0,0
0,4,278,2,3,10,800.0,4380.0,0.0,1520.0,0
0,4,264,2,3,7,560.0,4380.0,0.0,1520.0,0
0,5,310,2,3,3,240.0,4360.0,0.0,880.0,0
0,5,240,2,3,3,240.0,4360.0,0.0,880.0,0
0,5,292,2,3,5,400.0,4360.0,0.0,880.0,0
0,6,256,2,3,3,240.0,4500.0,0.0,1380.0,0
0,6,336,2,3,7,560.0,4500.0,0.0,1380.0,0
0,6,233,2,3,7,580.0,4500.0,0.0,1380.0,0
0,7,243,2,3,4,320.0,4500.0,0.0,2000.0,0
0,7,227,2,3,12,960.0,4500.0,0.0,2000.0,0
0,7,284,2,3,9,720.0,4500.0,0.0,2000.0,0
0,8,259,2,3,6,490.0,4000.0,0.0,2010.0,0
0,8,282,2,3,10,800.0,4000.0,0.0,2010.0,0
0,8,281,2,3,9,720.0,4000.0,0.0,2010.0,0
0,9,274,2,3,9,730.0,3490.0,0.0,2450.0,0
0,9,283,2,3,11,900.0,3490.0,0.0,2450.0,0
0,9,221,2,3,10,820.0,3490.0,0.0,2450.0,0
0,10,271,2,3,12,960.0,2540.0,0.0,1840.0,0
0,10,272,2,3,9,720.0,2540.0,0.0,1840.0,0
0,10,313,2,3,2,160.0,2540.0,0.0,1840.0,0
0,11,296,2,3,14,1120.0,2200.0,0.0,2170.0,0
0,11,279,2,3,12,960.0,2200.0,0.0,2170.0,0
0,11,265,2,3,1,90.0,2200.0,0.0,2170.0,0
0,12,258,2,3,14,1120.0,1530.0,0.0,1300.0,0
0,12,218,2,3,1,90.0,1530.0,0.0,1300.0,0
0,12,225,2,3,1,90.0,1530.0,0.0,1300.0,0
0,13,331,2,3,12,980.0,1730.0,0.0,1250.0,0
0,13,241,2,3,1,90.0,1730.0,0.0,1250.0,0
0,13,262,2,3,2,180.0,1730.0,0.0,1250.0,0
0,14,318,2,3,12,980.0,1980.0,0.0,1950.0,0
0,14,236,2,3,11,920.0,1980.0,0.0,1950.0,0
0,14,355,3,3,1,50.0,1980.0,0.0,1950.0,0
1,0,337,2,3,1,80.0,1500.0,0.0,400.0,0
1,0,298,2,3,3,240.0,1500.0,0.0,400.0,0
1,0,217,2,3,1,80.0,1500.0,0.0,400.0,0
1,1,299,2,3,1,80.0,2600.0,0.0,560.0,0
1,1,295,2,3,3,240.0,2600.0,0.0,560.0,0
1,1,294,2,3,3,240.0,2600.0,0.0,560.0,0
1,2,257,2,3,6,480.0,3540.0,0.0,1040.0,0
1,2,266,2,3,5,400.0,3540.0,0.0,1040.0,0
1,2,263,2,3,2,160.0,3540.0,0.0,1040.0,0
1,3,280,2,3,7,560.0,4000.0,0.0,1120.0,0
1,3,273,2,3,4,320.0,4000.0,0.0,1120.0,0
1,3,261,2,3,3,240.0,4000.0,0.0,1120.0,0
1,4,291,2,3,2,160.0,4380.0,0.0,1520.0,0
1,4,278,2,3,10,800.0,4380.0,0.0,1520.0,0
1,4,264,2,3,7,560.0,4380.0,0.0,1520.0,0
1,5,310,2,3,3,240.0,4360.0,0.0,880.0,0
1,5,240,2,3,3,240.0,4360.0,0.0,880.0,0
1,5,292,2,3,5,400.0,4360.0,0.0,880.0,0
1,6,256,2,3,3,240.0,4500.0,0.0,1380.0,0
1,6,336,2,3,7,560.0,4500.0,0.0,1380.0,0
1,6,233,2,3,7,580.0,4500.0,0.0,1380.0,0
1,7,243,2,3,4,320.0,4500.0,0.0,2000.0,0
1,7,227,2,3,12,960.0,4500.0,0.0,2000.0,0
1,7,284,2,3,9,720.0,4500.0,0.0,2000.0,0
1,8,259,2,3,6,490.0,4000.0,0.0,2010.0,0
1,8,282,2,3,10,800.0,4000.0,0.0,2010.0,0
1,8,281,2,3,9,720.0,4000.0,0.0,2010.0,0
1,9,274,2,3,9,730.0,3490.0,0.0,2450.0,0
1,9,283,2,3,11,900.0,3490.0,0.0,2450.0,0
1,9,221,2,3,10,820.0,3490.0,0.0,2450.0,0
1,10,271,2,3,12,960.0,2540.0,0.0,1840.0,0
1,10,272,2,3,9,720.0,2540.0,0.0,1840.0,0
1,10,313,2,3,2,160.0,2540.0,0.0,1840.0,0
1,11,296,2,3,14,1120.0,2200.0,0.0,2170.0,0
1,11,279,2,3,12,960.0,2200.0,0.0,2170.0,0
1,11,265,2,3,1,90.0,2200.0,0.0,2170.0,0
1,12,258,2,3,14,1120.0,1530.0,0.0,1300.0,0
1,12,218,2,3,1,90.0,1530.0,0.0,1300.0,0
1,12,225,2,3,1,90.0,1530.0,0.0,1300.0,0
1,13,331,2,3,12,980.0,1730.0,0.0,1250.0,0
1,13,241,2,3,1,90.0,1730.0,0.0,1250.0,0
1,13,262,2,3,2,180.0,1730.0,0.0,1250.0,0
1,14,318,2,3,12,980.0,1980.0,0.0,1950.0,0
1,14,236,2,3,11,920.0,1980.0,0.0,1950.0,0
1,14,355,3,3,1,50.0,1980.0,0.0,1950.0,0
2,0,337,2,3,1,80.0,1500.0,0.0,400.0,0
2,0,298,2,3,3,240.0,1500.0,0.0,400.0,0
2,0,217,2,3,1,80.0,1500.0,0.0,400.0,0
