ep,year,unit,channel,target,n_cells,cost,budget_before,released,spent,stopped
0,0,686,5,10,9,720.0,900.0,0.0,880.0,1
0,0,616,5,10,2,160.0,900.0,0.0,880.0,1
0,1,653,5,10,9,720.0,900.0,0.0,880.0,1
0,1,701,5,10,2,160.0,900.0,0.0,880.0,1
0,2,685,5,10,9,720.0,900.0,0.0,880.0,1
0,2,615,5,10,2,160.0,900.0,0.0,880.0,1
0,3,498,5,10,9,720.0,900.0,0.0,880.0,1
0,3,610,5,10,2,160.0,900.0,0.0,880.0,1
0,4,613,5,10,9,720.0,900.0,0.0,880.0,1
0,4,679,5,10,2,160.0,900.0,0.0,880.0,1
0,5,475,5,10,8,640.0,900.0,0.0,880.0,1
0,5,459,5,10,3,240.0,900.0,0.0,880.0,1
0,6,696,5,10,8,640.0,900.0,0.0,880.0,1
0,6,665,5,10,3,240.0,900.0,0.0,880.0,1
0,7,487,5,10,8,640.0,900.0,0.0,880.0,1
0,7,608,5,10,3,240.0,900.0,0.0,880.0,1
0,8,622,5,10,9,720.0,900.0,0.0,900.0,0
0,8,703,5,10,1,80.0,900.0,0.0,900.0,0
0,8,293,2,0,1,100.0,900.0,0.0,900.0,0
0,9,447,5,10,10,800.0,900.0,0.0,890.0,1
0,9,100,1,3,1,90.0,900.0,0.0,890.0,1
0,10,505,5,10,10,800.0,900.0,0.0,900.0,1
0,10,224,2,0,1,100.0,900.0,0.0,900.0,1
0,11,496,5,10,10,800.0,900.0,0.0,900.0,1
0,11,290,2,0,1,100.0,900.0,0.0,900.0,1
0,12,527,5,10,11,880.0,900.0,0.0,880.0,1
0,13,630,5,10,10,800.0,900.0,0.0,900.0,1
0,13,309,2,0,1,100.0,900.0,0.0,900.0,1
0,14,670,5,10,11,880.0,900.0,0.0,880.0,1
1,0,686,5,10,9,720.0,900.0,0.0,880.0,1
1,0,616,5,10,2,160.0,900.0,0.0,880.0,1
1,1,653,5,10,9,720.0,900.0,0.0,880.0,1
1,1,701,5,10,2,160.0,900.0,0.0,880.0,1
1,2,685,5,10,9,720.0,900.0,0.0,880.0,1
1,2,615,5,10,2,160.0,900.0,0.0,880.0,1
1,3,498,5,10,9,720.0,900.0,0.0,880.0,1
