alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.0,0,-327.30630531697955,3786.7559953505706,0.0,-518.9206213711901,3811.6656680447895,518.9206213711901,-3951.2115068692883,3622065.9371709065,-4151.364970969521,0.0,-2.6052077119004196,15.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,1,-271.0437370783548,4022.407203596961,0.0,-531.4964272279547,4042.4823035162617,537.3314308898143,-4077.6581735611194,3832137.5156778833,-4402.621541856603,-1580.0867417803581,-2.8427698783480007,19.0,165.0,1.0,0.0,0.9807407407407407,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,2,-373.70080874677194,3879.27147279608,0.0,-531.1990169076905,3460.8956682730545,431.8682999540889,-3518.9825695370646,3707769.138015679,-4249.592135261524,-4941.7005720869265,-2.8809146420158633,17.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,3,-493.0350352110064,3997.078719978445,0.0,-544.6149336979101,3644.6743452793125,459.16719219266963,-3531.8178855832034,3801412.2372114123,-4356.919469583281,-3635.872345055234,-2.313057079149547,15.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,4,-327.30630531697955,3786.7559953505706,0.0,-518.9206213711901,3811.6656680447895,518.9206213711901,-3951.2115068692883,3622065.9371709065,-4151.364970969521,0.0,-2.6052077119004196,15.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,0,-327.30630531697955,3786.7559953505706,0.0,-518.9206213711901,3811.6656680447895,518.9206213711901,-3951.2115068692883,3622065.9371709065,-4151.364970969521,0.0,-2.6052077119004196,15.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,1,-327.30630531697955,3786.7559953505706,0.0,-518.9206213711901,3811.6656680447895,518.9206213711901,-3951.2115068692883,3622065.9371709065,-4151.364970969521,0.0,-2.6052077119004196,15.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,2,-493.0350352110064,3997.078719978445,0.0,-544.6149336979101,3644.6743452793125,459.16719219266963,-3531.8178855832034,3801412.2372114123,-4356.919469583281,-3635.872345055234,-2.313057079149547,15.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,3,-493.0350352110064,3997.078719978445,0.0,-544.6149336979101,3644.6743452793125,459.16719219266963,-3531.8178855832034,3801412.2372114123,-4356.919469583281,-3635.872345055234,-2.313057079149547,15.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,4,-469.3296218033782,3855.108424782192,60.55353409621074,-524.8957277190227,3533.0556283075302,466.6289785702376,-2592.7274665519635,3771356.9322148785,-4339.998278166122,-4941.239997280046,-5.024695272023058,29.0,165.0,0.9333333333333333,0.0,0.9844444444444445,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,0,-493.0350352110064,3997.078719978445,0.0,-544.6149336979101,3644.6743452793125,459.16719219266963,-3531.8178855832034,3801412.2372114123,-4356.919469583281,-3635.872345055234,-2.313057079149547,15.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,1,-327.30630531697955,3786.7559953505706,0.0,-518.9206213711901,3811.6656680447895,518.9206213711901,-3951.2115068692883,3622065.9371709065,-4151.364970969521,0.0,-2.6052077119004196,15.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,2,2509.6215893341373,1791.8757556688083,0.0,495.0937087114996,4503.451251968871,-401.74534889833393,-2971.9303913046033,3376539.0934124263,-4455.843378403495,-12951.944594940986,-2.373660797707172,15.0,150.0,1.0,0.0,1.0,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,3,-242.53060003793752,3824.5106857302117,0.0,-502.48187653213836,3861.4328861992776,508.07477020205243,-3958.615417882423,3652185.436131774,-4198.308124209036,-1145.330341941705,-3.186422154421372,20.0,165.0,1.0,0.0,0.9807407407407407,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.3,4,-452.49216584441837,4147.572046512058,0.0,-566.9235378481866,3858.8161664114277,494.30606817564114,-3884.101898378718,3957126.2941803425,-4535.388302785493,-3635.872345055234,-2.0571775309501596,15.0,165.0,1.0,0.0,0.9777777777777777,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.5,0,2594.919574577851,1851.144906402009,0.0,511.3809355890682,4925.087997634202,-419.3017753601076,-2483.009095741997,3487617.9807174453,-4602.428420301614,-12386.928213474137,-2.1417936658245753,15.0,150.0,1.0,0.0,1.0,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.5,1,2594.919574577851,1851.144906402009,0.0,511.3809355890682,4925.087997634202,-419.3017753601076,-2483.009095741997,3487617.9807174453,-4602.428420301614,-12386.928213474137,-2.1417936658245753,15.0,150.0,1.0,0.0,1.0,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.5,2,2594.919574577851,1851.144906402009,0.0,511.3809355890682,4925.087997634202,-419.3017753601076,-2483.009095741997,3487617.9807174453,-4602.428420301614,-12386.928213474137,-2.1417936658245753,15.0,150.0,1.0,0.0,1.0,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.5,3,2508.9987676241167,1793.9988216292434,0.0,495.41715008098174,5407.566845819245,-453.19067261507496,-2145.5445234851413,3378744.9635522948,-4458.754350728835,-6036.098201686094,-2.8014647601911062,19.0,150.0,1.0,0.0,1.0,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.5,4,2414.1188472486747,1767.241266435912,-14.934342492149039,492.7315558827969,5407.966915324473,-436.0485810197256,-1694.6761945680523,3193311.3458781443,-4220.857843227165,-5040.715561364272,-3.662918723156076,23.0,149.0,1.0,0.0,0.9955555555555555,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.7,0,4496.207900809319,0.0,-2792.515706952624,2268.206858537741,276.1985475530186,582.9606337422376,-848.0879104833673,3379628.219221233,-3919.780642014194,-32961.27156223691,-4.022450354361004,24.0,155.0,1.0,0.0,0.9933333333333333,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.7,1,4667.794051260363,0.0,-3049.3040234129794,2359.467435686375,261.564296040787,1149.0341061920567,-781.329041683098,3580108.6151569895,-4096.709729242025,-32234.97626111733,-4.371659219314581,26.0,158.0,0.8666666666666667,0.0,0.9874074074074074,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.7,2,5182.453080121394,0.0,-3743.784259251298,2617.115409357161,270.46157905087836,1523.1975097578998,-851.1593618739182,3899501.959942168,-4435.79241488196,-37326.07164710641,-3.899309632478918,24.0,158.0,1.0,0.0,0.9911111111111112,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.7,3,5087.266173943338,0.0,-3433.9538113234858,2566.2789249296634,268.58592134997616,1095.309369399541,-819.3612443452497,3823755.598145199,-4389.146952976769,-32534.949160248645,-1.8708359242298869,15.0,145.0,1.0,0.0,0.9162962962962963,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.7,4,5253.915870237397,0.0,-3685.873574275383,2654.4711486238552,288.98215379639294,1281.1059683450462,-838.6583644074915,3955162.0114495447,-4517.665291626891,-36354.54327737144,-3.587698775735757,24.0,157.0,1.0,0.0,0.9829629629629629,0.0,900.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
