alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.0,0,-1285.6207128345711,11883.599791985678,0.0,-1648.0002410476495,11679.837654630197,1584.9009737648516,-9508.050431565594,11852355.37645247,-13413.633800414867,-9846.531475061183,-7.10363636858983,45.0,509.0,0.0,0.0,0.9950617283950617,0.0,2700.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,1,-1107.8572757331008,11168.402591074526,0.0,-1537.353891474519,11079.408901060899,1498.531586810103,-8044.141116232111,11135709.724328514,-12540.754406489325,-8194.608069997816,-7.0422171070181125,45.0,507.0,0.0,0.0,0.9911111111111112,0.0,2700.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,2,-1097.9677552904354,11785.601085862138,0.0,-1618.6908757203332,11841.589362951821,1615.5734621838371,-9692.864092022497,11298462.312527925,-12949.527005762666,-325.4974250805284,-6.509296655796989,39.0,489.0,0.4,0.0,0.965925925925926,0.0,2700.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,3,-1272.6439939192157,11970.055754652929,0.0,-1668.413992702351,11751.41866877,1602.995053365997,-8195.140393809008,12019091.40114389,-13570.467098178831,-13466.235405157979,-7.397131254777477,45.0,509.0,0.0,0.0,0.9950617283950617,0.0,2700.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.0,4,-838.7795426499397,11024.910402158957,0.0,-1492.570932307282,11100.365627037549,1492.570932307282,-9070.722754671198,10446665.118260995,-11957.604501920721,-79.69395601402087,-6.838884084274115,44.0,466.0,0.06666666666666667,0.0,0.9197530864197531,0.0,2700.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,0,-945.0451582949017,12080.362563274053,0.0,-1636.6405322859578,12162.99126445416,1636.9257594592073,-10341.278567756808,11448351.759048697,-13123.429645445349,-41.69385714020227,-6.7080513398158335,45.0,481.0,0.0,0.0,0.9503703703703704,0.0,2700.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,1,-919.6496183371748,11631.239301972639,0.0,-1578.5475790249816,11690.201977236986,1576.310347250134,-9928.36291529153,11063930.125130286,-12655.661410895142,-233.59531018128672,-6.851235839411745,45.0,478.0,0.0,0.0,0.942716049382716,0.0,2700.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,2,-1416.3270062195718,11970.580395441304,0.0,-1676.0346272926613,11554.033277983737,1548.0333515442485,-8388.954120628758,12096913.202559162,-13646.145300334352,-15846.234615253623,-7.160795044584373,45.0,510.0,0.0,0.0,0.9962962962962963,0.0,2700.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,3,-1329.7589949003363,11016.313319258596,0.0,-1546.6143156426078,10492.927770167871,1410.3982180067608,-7080.80790671347,11091215.924074862,-12571.4702304358,-8889.276375632588,-7.172516688557799,41.0,506.0,0.26666666666666666,0.0,0.991358024691358,0.0,2700.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
0.15,4,-1444.532680348745,11368.59266765491,0.0,-1599.6289013666587,10505.398028341015,1388.6210606957363,-5859.5503350212875,11238988.388899524,-12846.412860168333,-10481.204890254361,-5.814662874117153,33.0,498.0,0.8,0.0,0.9814814814814815,0.0,2700.0,1.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26
