,Gdp,Gdp,Eco,Eco,Res,Res,Emp,Emp,Aec,Aec,E2r,E2r,Cpt,Cpt,Floor,Floor,Cost,Cost,Disrupt,Disrupt,Expire,Expire,n_init,n_init,n_done_T,n_done_T,n_done_all,n_done_all,n_expire,n_expire,spend,spend,crh_T,crh_T,crh_all,crh_all
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myopic,2844.1965677297076,293.3924444480403,162.9788525394435,72.0332919648579,-2686.5752104086505,246.95118915730583,1404.5971662931577,142.39234905567062,250.079672685297,84.3079308836881,583.513617370763,268.68408243562016,-104.492512109501,78.34470409237593,2424934.8315414716,241402.77387732375,-2583.2905478299494,278.99167114745615,-32726.678624033208,4452.322892214267,-7.314040937326039,1.372822118068224,36.0,0.0,9.4,0.5477225575051662,23.0,2.5495097567963927,13.0,2.5495097567963922,9000.0,0.0,0.2611111111111111,0.015214515486254623,0.638888888888889,0.07081971546656644
greedy_crh,705.2732211839225,218.72519911626898,103.69163207073711,15.375715490036757,-684.2665328316216,217.51147263381387,341.74848256566315,113.38192089855605,117.68140002156505,6.294446062157304,47.95786928263116,211.13227702196917,107.49571666504451,17.128588229406663,707121.4356759345,157813.87536387614,-740.6385594640433,166.768447251805,-8283.989641502183,2925.0915003422983,-3.9151622791699205,0.3828930516353783,13.0,0.0,7.2,0.44721359549995787,7.4,0.5477225575051663,5.6,0.5477225575051663,3000.0,0.0,0.5538461538461539,0.03440104580768909,0.5692307692307692,0.04213250442347433
frontload,705.2732211839225,218.72519911626898,103.69163207073711,15.375715490036757,-684.2665328316216,217.51147263381387,341.74848256566315,113.38192089855605,117.68140002156505,6.294446062157304,47.95786928263116,211.13227702196917,107.49571666504451,17.128588229406663,707121.4356759345,157813.87536387614,-740.6385594640433,166.768447251805,-8283.989641502183,2925.0915003422983,-3.9151622791699205,0.3828930516353783,13.0,0.0,7.2,0.44721359549995787,7.4,0.5477225575051663,5.6,0.5477225575051663,3000.0,0.0,0.5538461538461539,0.03440104580768909,0.5692307692307692,0.04213250442347433
evenspread,2890.8464833019766,362.2672998201429,32.048403923736245,43.908121258500955,-2782.742174006916,340.811385767651,1453.2822849472834,183.67268600102625,125.42918610789184,34.64387809931232,1042.9517021770569,318.0469940645462,2.9786245041947397,62.709408892278105,2202968.951467789,256134.46786874507,-2389.9593530465086,277.4598847252696,-19826.607634791166,1281.441065519237,-2.9472461348696504,0.36774149801666184,15.0,0.0,4.4,0.5477225575051662,9.4,0.5477225575051662,5.6,0.5477225575051662,8240.0,0.0,0.29333333333333333,0.036514837167011066,0.6266666666666667,0.03651483716701106
backload,1009.4303818768334,115.34245240735486,49.08175181722769,20.153345785763054,-987.6799029189582,109.19112183532248,501.7495111185934,57.13803322085144,73.68444320774489,18.651213239825235,428.95954258335024,196.03403252368938,22.83367286516098,33.20511855961228,828796.212013499,89526.43655326281,-889.628846671188,92.3520392964326,-8614.548173226234,938.7889282717691,-2.086422789199845,0.23790400231281164,13.0,0.0,0.0,0.0,8.0,0.7071067811865475,5.0,0.7071067811865475,4150.0,0.0,0.0,0.0,0.6153846153846154,0.05439282932204214
oracle,3209.636519065095,0.0,119.94287689910416,0.0,-3174.797182719058,0.0,1599.3401591227323,0.0,238.8396443995053,0.0,178.6459011952269,0.0,-8.500899536884411,0.0,2626715.4012293518,0.0,-2797.6387793964805,0.0,-26290.40932126253,0.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,4760.0,0.0,1.0,0.0,1.0,0.0
